            (-0.00170215,0)            (-1.90567e-05,0)             (0.000416609,0)             (6.99262e-05,0)            (-9.59604e-05,0)            (-3.89125e-05,0)             (-3.3864e-05,0)            (-5.53006e-05,0)             (0.000616881,0)             (-0.00017663,0)             (8.38262e-05,0)             (-0.00043763,0)            (-3.30157e-05,0)               (6.495e-05,0)    (0.000275593,0.00582803)   (0.000275593,-0.00582803)    (-0.00562554,0.00476625)   (-0.00562554,-0.00476625)   (6.01359e-05,-0.00137522)    (6.01359e-05,0.00137522)    (0.00553013,-0.00264094)     (0.00553013,0.00264094)    (-0.00668293,0.00844803)   (-0.00668293,-0.00844803)  (-0.000277017,-0.00435007)   (-0.000277017,0.00435007)              (0.00171369,0)             (-0.00121259,0)             (0.000802772,0)             (-0.00204916,0)             (0.000508138,0)            (-0.000128339,0)            (-0.000351433,0)               (-0.149534,0)             (-0.00141336,0)              (0.00132504,0)             (0.000557956,0)             (0.000182355,0)             (0.000157019,0)            (-0.000268362,0)            (-9.07653e-05,0)            (-2.72114e-15,0)
              (0.0224144,0)             (0.000281173,0)             (-0.00627258,0)             (-0.00274201,0)            (-0.000286501,0)              (0.00301277,0)              (0.00108019,0)             (0.000485772,0)              (-0.0185699,0)              (0.00375794,0)             (-0.00313184,0)              (0.00923433,0)             (0.000715826,0)             (-0.00158239,0)       (0.280487,-0.0654688)        (0.280487,0.0654688)           (0.278125,0.2338)          (0.278125,-0.2338)     (-0.0680196,0.00841096)    (-0.0680196,-0.00841096)       (-0.202408,-0.289004)        (-0.202408,0.289004)         (0.616657,0.337381)        (0.616657,-0.337381)        (-0.35832,0.0742565)       (-0.35832,-0.0742565)              (-0.0253373,0)              (-0.0584699,0)              (-0.0280474,0)               (-0.022159,0)               (-0.085553,0)                (-0.05671,0)               (0.0787152,0)               (0.0984599,0)              (-0.0081191,0)               (-0.511369,0)               (0.0607663,0)              (-0.0932861,0)              (-0.0897778,0)               (-0.133175,0)                (0.063925,0)                (0.377964,0)
              (0.0208617,0)              (0.00950881,0)              (-0.0728507,0)              (-0.0700984,0)                (0.222306,0)               (-0.116307,0)               (0.0128349,0)               (-0.336912,0)               (-0.635376,0)                (0.549597,0)               (-0.536369,0)                (0.234957,0)              (0.00252164,0)              (-0.0030031,0)      (0.0136752,-0.0273194)       (0.0136752,0.0273194)       (0.062108,0.00514964)      (0.062108,-0.00514964)       (0.0376338,0.0284875)      (0.0376338,-0.0284875)    (-0.0157156,-0.00491436)     (-0.0157156,0.00491436)   (-0.00559744,-0.00525086)    (-0.00559744,0.00525086)     (0.00988599,-0.0149351)      (0.00988599,0.0149351)                (0.425153,0)              (-0.0497594,0)               (0.0734012,0)               (-0.102832,0)               (0.0970411,0)               (-0.139214,0)              (0.00723119,0)                (0.244591,0)              (-0.0122076,0)               (0.0051761,0)             (-0.00763209,0)              (0.00869004,0)              (-0.0052311,0)               (-0.338106,0)             (-0.00386522,0)            (-2.96303e-15,0)
             (0.00697429,0)             (-0.00081878,0)              (0.00752841,0)              (0.00674674,0)              (-0.0145193,0)              (0.00542645,0)            (-0.000129616,0)             (-0.00544595,0)                (0.010263,0)               (-0.011893,0)             (-0.00160538,0)              (-0.0163474,0)               (0.0618563,0)              (-0.0266398,0)     (-0.0316402,-0.0514423)      (-0.0316402,0.0514423)      (0.0803702,-0.0936694)       (0.0803702,0.0936694)      (0.0951243,-0.0260901)       (0.0951243,0.0260901)      (-0.0367099,0.0198399)     (-0.0367099,-0.0198399)    (-0.0188436,0.000803414)   (-0.0188436,-0.000803414)         (0.019278,-0.05566)          (0.019278,0.05566)               (-0.333607,0)               (-0.166724,0)                (0.132489,0)               (-0.139034,0)                (0.149334,0)                (-0.19297,0)               (0.0118432,0)               (0.0955385,0)              (-0.0150358,0)              (0.00661274,0)             (-0.00930735,0)               (0.0113432,0)             (-0.00660455,0)               (-0.433004,0)             (-0.00499722,0)            (-8.67624e-15,0)
            (0.000876924,0)             (0.000138537,0)             (-0.00137251,0)             (-0.00159146,0)              (0.00583534,0)             (-0.00292277,0)             (0.000124371,0)              (0.00603944,0)              (-0.0235652,0)               (0.0177524,0)              (0.00215559,0)               (0.0306871,0)               (-0.924903,0)                (0.403956,0)     (-0.0397435,-0.0416237)      (-0.0397435,0.0416237)       (0.0562543,-0.102992)        (0.0562543,0.102992)      (0.0837146,-0.0426173)       (0.0837146,0.0426173)      (-0.0313533,0.0253148)     (-0.0313533,-0.0253148)     (-0.0180326,0.00379374)    (-0.0180326,-0.00379374)      (0.0117299,-0.0569172)       (0.0117299,0.0569172)               (-0.369658,0)               (-0.181414,0)                (0.142231,0)               (-0.148198,0)                (0.158779,0)               (-0.203416,0)               (0.0124675,0)               (0.0969578,0)              (-0.0155203,0)              (0.00680518,0)             (-0.00950604,0)               (0.0115966,0)             (-0.00676263,0)               (-0.444144,0)             (-0.00512399,0)            (-8.88563e-15,0)
           (-1.70529e-05,0)            (-0.000495752,0)              (0.00394875,0)              (0.00333991,0)             (-0.00631962,0)               (0.0019005,0)             (0.000111397,0)             (-0.00596664,0)              (-0.0221715,0)                (0.011649,0)              (-0.0116276,0)              (0.00500189,0)             (-0.00222252,0)             (0.000900609,0)     (-0.00455375,0.0066295)    (-0.00455375,-0.0066295)     (-0.0134193,-0.0045672)      (-0.0134193,0.0045672)   (-0.00586172,-0.00965455)    (-0.00586172,0.00965455)     (0.00212717,0.00439608)    (0.00212717,-0.00439608)    (0.000619193,0.00199062)   (0.000619193,-0.00199062)   (-0.00517656,-0.00903295)    (-0.00517656,0.00903295)                 (0.51776,0)               (0.0036691,0)               (0.0365897,0)              (-0.0762347,0)               (0.0622753,0)               (-0.106263,0)              (0.00414525,0)                (0.280676,0)              (-0.0143812,0)              (0.00523548,0)             (-0.00831198,0)               (0.0100266,0)             (-0.00565063,0)                 (-0.3691,0)             (-0.00434799,0)            (-2.79096e-15,0)
             (0.00066093,0)             (1.19956e-05,0)            (-4.22542e-06,0)            (-2.30028e-05,0)              (0.00041158,0)            (-0.000317396,0)             (5.54314e-05,0)             (-0.00194102,0)             (-0.00184088,0)              (0.00166774,0)             (-0.00250627,0)            (-1.08828e-05,0)             (0.000124086,0)            (-3.39468e-05,0)   (-0.00355893,-0.00437274)    (-0.00355893,0.00437274)    (0.00619399,-0.00965756)     (0.00619399,0.00965756)      (0.00839483,-0.003643)       (0.00839483,0.003643)    (-0.00302422,0.00234296)   (-0.00302422,-0.00234296)    (-0.0017265,0.000436641)   (-0.0017265,-0.000436641)   (0.000569274,-0.00531048)    (0.000569274,0.00531048)              (0.00227021,0)             (-0.00194744,0)              (0.00135963,0)             (-0.00288432,0)              (0.00108943,0)             (-0.00132451,0)            (-0.000241104,0)               (-0.149245,0)             (-0.00113343,0)            (-0.000100652,0)             (0.000552648,0)             (0.000219194,0)             (0.000150843,0)             (-0.00158375,0)            (-0.000112017,0)            (-2.52204e-15,0)
            (-0.00860472,0)            (-0.000223436,0)             (0.000609327,0)             (-0.00118546,0)             (-0.00931426,0)              (0.00815733,0)            (-0.000704368,0)               (0.0389099,0)               (0.0360543,0)               (-0.035281,0)               (0.0509715,0)            (-4.61276e-05,0)             (-0.00318519,0)             (0.000874202,0)         (-0.181136,0.21163)        (-0.181136,-0.21163)       (-0.522217,-0.222848)        (-0.522217,0.222848)        (-0.24811,-0.391873)         (-0.24811,0.391873)         (0.159453,0.149835)        (0.159453,-0.149835)        (0.0472227,0.106779)       (0.0472227,-0.106779)       (-0.446994,0.0158135)      (-0.446994,-0.0158135)              (-0.0952867,0)                (0.050569,0)               (-0.124236,0)                (0.136307,0)               (-0.199878,0)                (0.213015,0)                (0.053244,0)               (-0.119547,0)               (-0.109305,0)                 (0.05538,0)               (0.0635937,0)               (-0.112081,0)              (-0.0868272,0)                (0.453873,0)               (0.0735369,0)                (0.377964,0)
            (-0.00737368,0)              (-0.0475007,0)               (-0.108747,0)                (0.499529,0)               (-0.758802,0)                (0.246149,0)               (0.0216759,0)              (-0.0335091,0)               (-0.275378,0)                (0.131149,0)                (-0.11856,0)               (0.0498281,0)             (-0.00512641,0)              (0.00179453,0)    (0.00914518,-0.00268763)     (0.00914518,0.00268763)      (0.00998327,0.0120527)     (0.00998327,-0.0120527)     (0.000184225,0.0139998)    (0.000184225,-0.0139998)      (0.0015334,0.00283748)     (0.0015334,-0.00283748)    (-0.00502681,-0.0102986)     (-0.00502681,0.0102986)   (-0.00515157,-0.00245933)    (-0.00515157,0.00245933)                (0.222533,0)               (-0.119412,0)                (0.080902,0)                (-0.25586,0)               (0.0457263,0)               (-0.439369,0)               (0.0168765,0)                (0.183009,0)               (0.0256706,0)            (-0.000649745,0)             (-0.00352589,0)              (-0.0126984,0)             (0.000487876,0)               (0.0222486,0)            (-0.000189542,0)             (3.93437e-15,0)
           (-0.000881413,0)             (1.54054e-05,0)             (0.000429443,0)             (-0.00790658,0)               (0.0149541,0)               (-0.001698,0)              (0.00816305,0)               (-0.199953,0)               (0.0799315,0)              (-0.0594501,0)               (-0.112478,0)                (-0.11642,0)             (-0.00263842,0)              (0.00255717,0)       (0.0342264,0.0261274)      (0.0342264,-0.0261274)      (-0.0416187,0.0900947)     (-0.0416187,-0.0900947)      (-0.0764295,0.0314197)     (-0.0764295,-0.0314197)       (-0.0656844,0.100259)      (-0.0656844,-0.100259)       (0.036353,-0.0777119)        (0.036353,0.0777119)     (-0.0100534,-0.0825139)      (-0.0100534,0.0825139)               (0.0328863,0)              (-0.0227127,0)              (0.00950734,0)              (-0.0442265,0)            (-7.87959e-05,0)               (0.0148022,0)             (-0.00863774,0)                 (0.22213,0)              (-0.0457294,0)             (-0.00465839,0)              (-0.0782466,0)               (-0.627295,0)               (0.0189058,0)              (-0.0472434,0)             (-0.00662962,0)             (-7.4451e-16,0)
              (0.0134788,0)            (-0.000102543,0)             (-0.00280219,0)               (0.0478974,0)               (-0.075855,0)              (0.00774139,0)              (-0.0300922,0)                (0.700493,0)               (-0.223947,0)                (0.188699,0)                (0.369408,0)                (0.344761,0)              (0.00558626,0)             (-0.00540935,0)       (0.0109457,0.0586035)      (0.0109457,-0.0586035)       (-0.126559,0.0552033)      (-0.126559,-0.0552033)      (-0.107896,-0.0357797)       (-0.107896,0.0357797)       (-0.146441,0.0495421)      (-0.146441,-0.0495421)       (0.090644,-0.0516657)        (0.090644,0.0516657)      (0.0353312,-0.0873794)       (0.0353312,0.0873794)                (0.020021,0)              (-0.0152881,0)              (0.00686557,0)              (-0.0331027,0)            (-5.97146e-05,0)               (0.0116978,0)             (-0.00687035,0)                (0.208657,0)              (-0.0398529,0)             (-0.00411552,0)              (-0.0714871,0)               (-0.570669,0)               (0.0170811,0)              (-0.0423537,0)             (-0.00595278,0)            (-2.00082e-15,0)
            (0.000230437,0)            (-0.000213927,0)            (-0.000610102,0)              (0.00492614,0)              (-0.0158021,0)              (0.00690139,0)             (0.000965226,0)             (-0.00203729,0)              (-0.0181701,0)              (0.00719187,0)             (-0.00660699,0)              (0.00271043,0)            (-0.000493946,0)             (0.000181737,0)     (0.00142868,0.00551435)    (0.00142868,-0.00551435)     (-0.0079968,0.00554578)    (-0.0079968,-0.00554578)  (-0.00879585,-0.000653229)   (-0.00879585,0.000653229)     (-0.0037981,0.00105999)    (-0.0037981,-0.00105999)    (0.00823319,-0.00455271)     (0.00823319,0.00455271)    (0.00266431,-0.00608698)     (0.00266431,0.00608698)                (0.196514,0)               (-0.121086,0)               (0.0920711,0)                (-0.31224,0)               (0.0570178,0)               (-0.601056,0)               (0.0232232,0)                (0.209075,0)               (0.0455735,0)             (-0.00129591,0)             (-0.00522308,0)              (-0.0144185,0)             (0.000873399,0)               (0.0446362,0)            (-0.000387797,0)             (4.88822e-15,0)
            (0.000171441,0)            (-5.21653e-06,0)            (-3.50399e-05,0)              (0.00045195,0)            (-0.000600659,0)             (6.40358e-05,0)            (-0.000121855,0)              (0.00244024,0)             (-0.00011396,0)             (0.000427116,0)             (0.000987791,0)             (0.000446346,0)            (-2.42485e-05,0)             (2.35981e-05,0)     (0.00168607,0.00196453)    (0.00168607,-0.00196453)     (-0.0035829,0.00480043)    (-0.0035829,-0.00480043)   (-0.00489493,0.000938937)  (-0.00489493,-0.000938937)    (-0.00488116,0.00522142)   (-0.00488116,-0.00522142)    (0.00277267,-0.00422397)     (0.00277267,0.00422397)  (-0.000143104,-0.00487364)   (-0.000143104,0.00487364)              (0.00158017,0)             (-0.00111883,0)             (0.000513712,0)             (-0.00234589,0)             (6.51588e-05,0)            (-0.000381626,0)            (-0.000330657,0)                (-0.14923,0)             (-0.00119668,0)            (-0.000129985,0)             (0.000440631,0)            (-0.000927001,0)             (0.000204268,0)            (-0.000446946,0)             (-0.00011104,0)            (-2.66386e-15,0)
             (-0.0021794,0)             (5.62662e-05,0)              (0.00111323,0)             (-0.00914088,0)              (0.00869071,0)              (0.00111096,0)              (0.00283868,0)              (-0.0503642,0)             (-0.00232676,0)             (-0.00902127,0)              (-0.0220144,0)             (-0.00998947,0)             (0.000498126,0)            (-0.000555209,0)      (0.0801811,-0.0996445)       (0.0801811,0.0996445)         (0.262914,0.134005)        (0.262914,-0.134005)         (0.087526,0.238703)        (0.087526,-0.238703)         (0.339869,0.228447)        (0.339869,-0.228447)       (-0.301795,-0.131238)        (-0.301795,0.131238)       (-0.402881,0.0692984)      (-0.402881,-0.0692984)             (-0.00855425,0)              (-0.0723818,0)               (0.0218831,0)               (0.0341444,0)               (0.0015703,0)              (0.00040398,0)               (0.0739189,0)               (-0.130946,0)              (-0.0864423,0)               (0.0670406,0)                (0.123259,0)                (0.472686,0)               (-0.112355,0)              (-0.0534744,0)                (0.073095,0)                (0.377964,0)
