time;Load_load_PPu;Load_load_QPu;Load_load_zP;Load_load_zQ;Load_load_zPRaw;Load_load_zQRaw;
89.500000;0.511964;0.154186;1.020022;1.020044;1.025880;1.051442;
89.600000;0.511964;0.154186;1.020022;1.020044;1.025902;1.051485;
89.700000;0.511964;0.154186;1.020022;1.020044;1.025923;1.051529;
89.800000;0.511964;0.154186;1.020021;1.020044;1.025945;1.051572;
89.900000;0.511964;0.154186;1.020021;1.020044;1.025966;1.051616;
90.000000;0.511964;0.154186;1.020021;1.020043;1.025988;1.051659;
90.100000;0.511964;0.154186;1.020021;1.020043;1.026009;1.051703;
90.200000;0.511964;0.154186;1.020021;1.020043;1.026030;1.051746;
90.300000;0.511964;0.154186;1.020021;1.020043;1.026052;1.051789;
90.400000;0.511964;0.154186;1.020021;1.020043;1.026073;1.051833;
90.500000;0.511964;0.154186;1.020021;1.020043;1.026094;1.051876;
90.600000;0.511964;0.154186;1.020021;1.020043;1.026116;1.051919;
90.700000;0.511964;0.154186;1.020021;1.020043;1.026137;1.051962;
90.800000;0.511964;0.154186;1.020021;1.020043;1.026158;1.052005;
90.900000;0.511964;0.154186;1.020021;1.020043;1.026179;1.052049;
91.000000;0.511964;0.154186;1.020021;1.020043;1.026201;1.052092;
91.100000;0.511964;0.154186;1.020021;1.020043;1.026222;1.052135;
91.200000;0.511964;0.154186;1.020021;1.020043;1.026243;1.052177;
91.300000;0.511964;0.154186;1.020021;1.020043;1.026264;1.052220;
91.400000;0.511964;0.154186;1.020021;1.020043;1.026285;1.052263;
91.500000;0.511964;0.154186;1.020021;1.020043;1.026306;1.052306;
91.600000;0.511964;0.154186;1.020021;1.020043;1.026327;1.052349;
91.700000;0.511964;0.154186;1.020021;1.020043;1.026349;1.052391;
91.800000;0.511964;0.154186;1.020021;1.020043;1.026370;1.052434;
91.900000;0.511964;0.154186;1.020021;1.020043;1.026391;1.052477;
92.000000;0.511964;0.154186;1.020021;1.020043;1.026412;1.052519;
92.100000;0.511964;0.154186;1.020021;1.020043;1.026432;1.052562;
92.200000;0.511964;0.154186;1.020021;1.020043;1.026453;1.052604;
92.300000;0.511964;0.154186;1.020021;1.020042;1.026474;1.052647;
92.400000;0.511964;0.154186;1.020021;1.020042;1.026495;1.052689;
92.500000;0.511964;0.154186;1.020021;1.020042;1.026516;1.052732;
92.600000;0.511964;0.154186;1.020021;1.020042;1.026537;1.052774;
92.700000;0.511964;0.154186;1.020021;1.020042;1.026558;1.052816;
92.800000;0.511964;0.154186;1.020021;1.020042;1.026579;1.052859;
92.900000;0.511964;0.154186;1.020021;1.020042;1.026599;1.052901;
93.000000;0.511964;0.154186;1.020021;1.020042;1.026620;1.052943;
93.100000;0.511964;0.154186;1.020021;1.020042;1.026641;1.052985;
93.200000;0.511964;0.154186;1.020021;1.020042;1.026662;1.053027;
93.300000;0.511964;0.154186;1.020021;1.020042;1.026682;1.053069;
93.400000;0.511964;0.154186;1.020021;1.020042;1.026703;1.053111;
93.500000;0.511964;0.154186;1.020021;1.020042;1.026724;1.053153;
93.600000;0.511964;0.154186;1.020021;1.020042;1.026744;1.053195;
93.700000;0.511964;0.154186;1.020021;1.020042;1.026765;1.053237;
93.800000;0.511964;0.154186;1.020021;1.020042;1.026785;1.053279;
93.900000;0.511964;0.154186;1.020021;1.020042;1.026806;1.053320;
94.000000;0.511963;0.154186;1.020021;1.020042;1.026827;1.053362;
94.100000;0.511963;0.154186;1.020021;1.020042;1.026847;1.053404;
94.200000;0.511963;0.154186;1.020020;1.020042;1.026868;1.053445;
94.300000;0.511963;0.154186;1.020020;1.020042;1.026888;1.053487;
94.400000;0.511963;0.154186;1.020020;1.020042;1.026909;1.053529;
94.500000;0.511963;0.154186;1.020020;1.020042;1.026929;1.053570;
94.600000;0.511963;0.154186;1.020020;1.020041;1.026949;1.053612;
94.700000;0.511963;0.154186;1.020020;1.020041;1.026970;1.053653;
94.800000;0.511963;0.154186;1.020020;1.020041;1.026990;1.053694;
94.900000;0.511963;0.154186;1.020020;1.020041;1.027010;1.053736;
95.000000;0.511963;0.154186;1.020020;1.020041;1.027031;1.053777;
95.100000;0.511963;0.154186;1.020020;1.020041;1.027051;1.053818;
95.200000;0.511963;0.154186;1.020020;1.020041;1.027071;1.053860;
95.300000;0.511963;0.154186;1.020020;1.020041;1.027092;1.053901;
95.400000;0.511963;0.154186;1.020020;1.020041;1.027112;1.053942;
95.500000;0.511963;0.154186;1.020020;1.020041;1.027132;1.053983;
95.600000;0.511963;0.154186;1.020020;1.020041;1.027152;1.054024;
95.700000;0.511963;0.154186;1.020020;1.020041;1.027172;1.054065;
95.800000;0.511963;0.154186;1.020020;1.020041;1.027193;1.054106;
95.900000;0.511963;0.154186;1.020020;1.020041;1.027213;1.054147;
96.000000;0.511963;0.154186;1.020020;1.020041;1.027233;1.054188;
96.100000;0.511963;0.154186;1.020020;1.020041;1.027253;1.054229;
96.200000;0.511963;0.154186;1.020020;1.020041;1.027273;1.054270;
96.300000;0.511963;0.154186;1.020020;1.020041;1.027293;1.054310;
96.400000;0.511963;0.154186;1.020020;1.020041;1.027313;1.054351;
96.500000;0.511963;0.154186;1.020020;1.020041;1.027333;1.054392;
96.600000;0.511963;0.154186;1.020020;1.020041;1.027353;1.054432;
96.700000;0.511963;0.154186;1.020020;1.020041;1.027373;1.054473;
96.800000;0.511963;0.154186;1.020020;1.020041;1.027393;1.054514;
96.900000;0.511963;0.154186;1.020020;1.020041;1.027413;1.054554;
97.000000;0.511963;0.154186;1.020020;1.020040;1.027433;1.054595;
97.100000;0.511963;0.154185;1.020020;1.020040;1.027453;1.054635;
97.200000;0.511963;0.154185;1.020020;1.020040;1.027473;1.054675;
97.300000;0.511963;0.154185;1.020020;1.020040;1.027492;1.054716;
97.400000;0.511963;0.154185;1.020020;1.020040;1.027512;1.054756;
97.500000;0.511963;0.154185;1.020020;1.020040;1.027532;1.054796;
97.600000;0.511963;0.154185;1.020020;1.020040;1.027552;1.054837;
97.700000;0.511963;0.154185;1.020020;1.020040;1.027572;1.054877;
97.800000;0.511963;0.154185;1.020020;1.020040;1.027591;1.054917;
97.900000;0.511963;0.154185;1.020020;1.020040;1.027611;1.054957;
98.000000;0.511963;0.154185;1.020020;1.020040;1.027631;1.054997;
98.100000;0.511963;0.154185;1.020020;1.020040;1.027650;1.055037;
98.200000;0.511963;0.154185;1.020020;1.020040;1.027670;1.055077;
98.300000;0.511963;0.154185;1.020020;1.020040;1.027690;1.055117;
98.400000;0.511963;0.154185;1.020020;1.020040;1.027709;1.055157;
98.500000;0.511963;0.154185;1.020020;1.020040;1.027729;1.055197;
98.600000;0.511963;0.154185;1.020020;1.020040;1.027748;1.055237;
98.700000;0.511963;0.154185;1.020020;1.020040;1.027768;1.055277;
98.800000;0.511963;0.154185;1.020020;1.020040;1.027787;1.055316;
98.900000;0.511963;0.154185;1.020020;1.020040;1.027807;1.055356;
99.000000;0.511963;0.154185;1.020019;1.020040;1.027826;1.055396;
99.100000;0.511963;0.154185;1.020019;1.020040;1.027846;1.055435;
99.200000;0.511963;0.154185;1.020019;1.020040;1.027865;1.055475;
99.300000;0.511963;0.154185;1.020019;1.020040;1.027885;1.055514;
99.400000;0.511963;0.154185;1.020019;1.020040;1.027904;1.055554;
99.500000;0.511963;0.154185;1.020019;1.020039;1.027924;1.055593;
99.600000;0.511963;0.154185;1.020019;1.020039;1.027943;1.055633;
99.700000;0.511963;0.154185;1.020019;1.020039;1.027962;1.055672;
99.800000;0.511963;0.154185;1.020019;1.020039;1.027982;1.055712;
99.900000;0.511963;0.154185;1.020019;1.020039;1.028001;1.055751;
100.000000;0.511963;0.154185;1.020019;1.020039;1.028020;1.055790;
100.100000;0.511963;0.154185;1.020019;1.020039;1.028039;1.055829;
100.200000;0.511963;0.154185;1.020019;1.020039;1.028059;1.055869;
100.300000;0.511963;0.154185;1.020019;1.020039;1.028078;1.055908;
100.400000;0.511963;0.154185;1.020019;1.020039;1.028097;1.055947;
100.500000;0.511963;0.154185;1.020019;1.020039;1.028116;1.055986;
100.600000;0.511963;0.154185;1.020019;1.020039;1.028135;1.056025;
100.700000;0.511963;0.154185;1.020019;1.020039;1.028154;1.056064;
100.800000;0.511963;0.154185;1.020019;1.020039;1.028174;1.056103;
100.900000;0.511963;0.154185;1.020019;1.020039;1.028193;1.056142;
101.000000;0.511963;0.154185;1.020019;1.020039;1.028212;1.056181;
101.100000;0.511963;0.154185;1.020019;1.020039;1.028231;1.056220;
101.200000;0.511963;0.154185;1.020019;1.020039;1.028250;1.056258;
101.300000;0.511963;0.154185;1.020019;1.020039;1.028269;1.056297;
101.400000;0.511963;0.154185;1.020019;1.020039;1.028288;1.056336;
101.500000;0.511963;0.154185;1.020019;1.020039;1.028307;1.056374;
101.600000;0.511963;0.154185;1.020019;1.020039;1.028326;1.056413;
101.700000;0.511963;0.154185;1.020019;1.020039;1.028345;1.056452;
101.800000;0.511963;0.154185;1.020019;1.020039;1.028364;1.056490;
101.900000;0.511963;0.154185;1.020019;1.020039;1.028382;1.056529;
102.000000;0.511963;0.154185;1.020019;1.020038;1.028401;1.056567;
102.100000;0.511963;0.154185;1.020019;1.020038;1.028420;1.056606;
102.200000;0.511963;0.154185;1.020019;1.020038;1.028439;1.056644;
102.300000;0.511963;0.154185;1.020019;1.020038;1.028458;1.056682;
102.400000;0.511963;0.154185;1.020019;1.020038;1.028477;1.056721;
102.500000;0.511963;0.154185;1.020019;1.020038;1.028495;1.056759;
102.600000;0.511963;0.154185;1.020019;1.020038;1.028514;1.056797;
102.700000;0.511963;0.154185;1.020019;1.020038;1.028533;1.056835;
102.800000;0.511963;0.154185;1.020019;1.020038;1.028552;1.056874;
102.900000;0.511963;0.154185;1.020019;1.020038;1.028570;1.056912;
103.000000;0.511963;0.154185;1.020019;1.020038;1.028589;1.056950;
103.100000;0.511963;0.154185;1.020019;1.020038;1.028608;1.056988;
103.200000;0.511963;0.154185;1.020019;1.020038;1.028626;1.057026;
103.300000;0.511963;0.154185;1.020019;1.020038;1.028645;1.057064;
103.400000;0.511963;0.154185;1.020019;1.020038;1.028663;1.057102;
103.500000;0.511963;0.154185;1.020019;1.020038;1.028682;1.057140;
103.600000;0.511963;0.154185;1.020019;1.020038;1.028701;1.057178;
103.700000;0.511963;0.154185;1.020019;1.020038;1.028719;1.057215;
103.800000;0.511963;0.154185;1.020019;1.020038;1.028738;1.057253;
103.900000;0.511963;0.154185;1.020018;1.020038;1.028756;1.057291;
104.000000;0.511963;0.154185;1.020018;1.020038;1.028775;1.057329;
104.100000;0.511963;0.154185;1.020018;1.020038;1.028793;1.057366;
104.200000;0.511963;0.154185;1.020018;1.020038;1.028811;1.057404;
104.300000;0.511963;0.154185;1.020018;1.020038;1.028830;1.057442;
104.400000;0.511963;0.154185;1.020018;1.020038;1.028848;1.057479;
104.500000;0.511963;0.154185;1.020018;1.020038;1.028867;1.057517;
104.600000;0.511963;0.154185;1.020018;1.020037;1.028885;1.057554;
104.700000;0.511963;0.154185;1.020018;1.020037;1.028903;1.057592;
104.800000;0.511963;0.154185;1.020018;1.020037;1.028922;1.057629;
104.900000;0.511963;0.154185;1.020018;1.020037;1.028940;1.057666;
105.000000;0.511963;0.154185;1.020018;1.020037;1.028958;1.057704;
105.100000;0.511963;0.154185;1.020018;1.020037;1.028977;1.057741;
105.200000;0.511963;0.154185;1.020018;1.020037;1.028995;1.057778;
105.300000;0.511963;0.154185;1.020018;1.020037;1.029013;1.057815;
105.400000;0.511963;0.154185;1.020018;1.020037;1.029031;1.057853;
105.500000;0.511963;0.154185;1.020018;1.020037;1.029049;1.057890;
105.600000;0.511963;0.154185;1.020018;1.020037;1.029068;1.057927;
105.700000;0.511963;0.154185;1.020018;1.020037;1.029086;1.057964;
105.800000;0.511963;0.154185;1.020018;1.020037;1.029104;1.058001;
105.900000;0.511963;0.154185;1.020018;1.020037;1.029122;1.058038;
106.000000;0.511963;0.154185;1.020018;1.020037;1.029140;1.058075;
106.100000;0.511963;0.154185;1.020018;1.020037;1.029158;1.058112;
106.200000;0.511963;0.154185;1.020018;1.020037;1.029176;1.058149;
106.300000;0.511963;0.154185;1.020018;1.020037;1.029194;1.058185;
106.400000;0.511963;0.154185;1.020018;1.020037;1.029212;1.058222;
106.500000;0.511963;0.154185;1.020018;1.020037;1.029230;1.058259;
106.600000;0.511963;0.154185;1.020018;1.020037;1.029248;1.058296;
106.700000;0.511963;0.154185;1.020018;1.020037;1.029266;1.058332;
106.800000;0.511963;0.154185;1.020018;1.020037;1.029284;1.058369;
106.900000;0.511963;0.154185;1.020018;1.020037;1.029302;1.058406;
107.000000;0.511963;0.154185;1.020018;1.020037;1.029320;1.058442;
107.100000;0.511963;0.154185;1.020018;1.020037;1.029338;1.058479;
107.200000;0.511962;0.154185;1.020018;1.020037;1.029356;1.058515;
107.300000;0.511962;0.154185;1.020018;1.020036;1.029373;1.058552;
107.400000;0.511962;0.154185;1.020018;1.020036;1.029391;1.058588;
107.500000;0.511962;0.154185;1.020018;1.020036;1.029409;1.058624;
107.600000;0.511962;0.154185;1.020018;1.020036;1.029427;1.058661;
107.700000;0.511962;0.154185;1.020018;1.020036;1.029445;1.058697;
107.800000;0.511962;0.154185;1.020018;1.020036;1.029462;1.058733;
107.900000;0.511962;0.154185;1.020018;1.020036;1.029480;1.058770;
108.000000;0.511962;0.154185;1.020018;1.020036;1.029498;1.058806;
108.100000;0.511962;0.154185;1.020018;1.020036;1.029515;1.058842;
108.200000;0.511962;0.154185;1.020018;1.020036;1.029533;1.058878;
108.300000;0.511962;0.154185;1.020018;1.020036;1.029551;1.058914;
108.400000;0.511962;0.154185;1.020018;1.020036;1.029568;1.058950;
108.500000;0.511962;0.154185;1.020018;1.020036;1.029586;1.058986;
108.600000;0.511962;0.154185;1.020018;1.020036;1.029604;1.059022;
108.700000;0.511962;0.154185;1.020018;1.020036;1.029621;1.059058;
108.800000;0.511962;0.154185;1.020018;1.020036;1.029639;1.059094;
108.900000;0.511962;0.154185;1.020018;1.020036;1.029656;1.059130;
109.000000;0.511962;0.154185;1.020018;1.020036;1.029674;1.059166;
109.100000;0.511962;0.154185;1.020018;1.020036;1.029691;1.059202;
109.200000;0.511962;0.154185;1.020017;1.020036;1.029709;1.059237;
109.300000;0.511962;0.154185;1.020017;1.020036;1.029726;1.059273;
109.400000;0.511962;0.154185;1.020017;1.020036;1.029744;1.059309;
109.500000;0.511962;0.154185;1.020017;1.020036;1.029761;1.059345;
109.600000;0.511962;0.154185;1.020017;1.020036;1.029778;1.059380;
109.700000;0.511962;0.154185;1.020017;1.020036;1.029796;1.059416;
109.800000;0.511962;0.154185;1.020017;1.020036;1.029813;1.059451;
109.900000;0.511962;0.154185;1.020017;1.020036;1.029831;1.059487;
110.000000;0.511962;0.154185;1.020017;1.020035;1.029848;1.059522;
110.100000;0.511962;0.154185;1.020017;1.020035;1.029865;1.059558;
110.200000;0.511962;0.154185;1.020017;1.020035;1.029882;1.059593;
110.300000;0.511962;0.154185;1.020017;1.020035;1.029900;1.059629;
110.400000;0.511962;0.154185;1.020017;1.020035;1.029917;1.059664;
110.500000;0.511962;0.154185;1.020017;1.020035;1.029934;1.059699;
110.600000;0.511962;0.154185;1.020017;1.020035;1.029951;1.059734;
110.700000;0.511962;0.154185;1.020017;1.020035;1.029969;1.059770;
110.800000;0.511962;0.154185;1.020017;1.020035;1.029986;1.059805;
110.900000;0.511962;0.154185;1.020017;1.020035;1.030003;1.059840;
111.000000;0.511962;0.154185;1.020017;1.020035;1.030020;1.059875;
111.100000;0.511962;0.154185;1.020017;1.020035;1.030037;1.059910;
111.200000;0.511962;0.154185;1.020017;1.020035;1.030054;1.059945;
111.300000;0.511962;0.154185;1.020017;1.020035;1.030072;1.059980;
111.400000;0.511962;0.154185;1.020017;1.020035;1.030089;1.060015;
111.500000;0.511962;0.154185;1.020017;1.020035;1.030106;1.060050;
111.600000;0.511962;0.154185;1.020017;1.020035;1.030123;1.060085;
111.700000;0.511962;0.154185;1.020017;1.020035;1.030140;1.060120;
111.800000;0.511962;0.154185;1.020017;1.020035;1.030157;1.060155;
111.900000;0.511962;0.154185;1.020017;1.020035;1.030174;1.060190;
112.000000;0.511962;0.154185;1.020017;1.020035;1.030191;1.060224;
112.100000;0.511962;0.154185;1.020017;1.020035;1.030208;1.060259;
112.200000;0.511962;0.154185;1.020017;1.020035;1.030225;1.060294;
112.300000;0.511962;0.154185;1.020017;1.020035;1.030242;1.060328;
112.400000;0.511962;0.154185;1.020017;1.020035;1.030258;1.060363;
112.500000;0.511962;0.154185;1.020017;1.020035;1.030275;1.060398;
112.600000;0.511962;0.154185;1.020017;1.020035;1.030292;1.060432;
112.700000;0.511962;0.154185;1.020017;1.020035;1.030309;1.060467;
112.800000;0.511962;0.154185;1.020017;1.020034;1.030326;1.060501;
112.900000;0.511962;0.154185;1.020017;1.020034;1.030343;1.060536;
113.000000;0.511962;0.154185;1.020017;1.020034;1.030359;1.060570;
113.100000;0.511962;0.154185;1.020017;1.020034;1.030376;1.060604;
113.200000;0.511962;0.154185;1.020017;1.020034;1.030393;1.060639;
113.300000;0.511962;0.154185;1.020017;1.020034;1.030410;1.060673;
113.400000;0.511962;0.154185;1.020017;1.020034;1.030426;1.060707;
113.500000;0.511962;0.154185;1.020017;1.020034;1.030443;1.060742;
113.600000;0.511962;0.154185;1.020017;1.020034;1.030460;1.060776;
113.700000;0.511962;0.154185;1.020017;1.020034;1.030476;1.060810;
113.800000;0.511962;0.154185;1.020017;1.020034;1.030493;1.060844;
113.900000;0.511962;0.154185;1.020017;1.020034;1.030510;1.060878;
114.000000;0.511962;0.154185;1.020017;1.020034;1.030526;1.060912;
114.100000;0.511962;0.154185;1.020017;1.020034;1.030543;1.060946;
114.200000;0.511962;0.154185;1.020017;1.020034;1.030560;1.060980;
114.300000;0.511962;0.154185;1.020017;1.020034;1.030576;1.061014;
114.400000;0.511962;0.154185;1.020017;1.020034;1.030593;1.061048;
114.500000;0.511962;0.154185;1.020017;1.020034;1.030609;1.061082;
114.600000;0.511962;0.154185;1.020017;1.020034;1.030626;1.061116;
114.700000;0.511962;0.154185;1.020016;1.020034;1.030642;1.061150;
114.800000;0.511962;0.154185;1.020016;1.020034;1.030659;1.061184;
114.900000;0.511962;0.154185;1.020016;1.020034;1.030675;1.061217;
115.000000;0.511962;0.154185;1.020016;1.020034;1.030692;1.061251;
115.100000;0.511962;0.154185;1.020016;1.020034;1.030708;1.061285;
115.200000;0.511962;0.154185;1.020016;1.020034;1.030724;1.061318;
115.300000;0.511962;0.154185;1.020016;1.020034;1.030741;1.061352;
115.400000;0.511962;0.154185;1.020016;1.020034;1.030757;1.061386;
115.500000;0.511962;0.154185;1.020016;1.020034;1.030773;1.061419;
115.600000;0.511962;0.154185;1.020016;1.020034;1.030790;1.061453;
115.700000;0.511962;0.154185;1.020016;1.020033;1.030806;1.061486;
115.800000;0.511962;0.154185;1.020016;1.020033;1.030822;1.061520;
115.900000;0.511962;0.154185;1.020016;1.020033;1.030839;1.061553;
116.000000;0.511962;0.154185;1.020016;1.020033;1.030855;1.061586;
116.100000;0.511962;0.154185;1.020016;1.020033;1.030871;1.061620;
116.200000;0.511962;0.154185;1.020016;1.020033;1.030887;1.061653;
116.300000;0.511962;0.154185;1.020016;1.020033;1.030904;1.061686;
116.400000;0.511962;0.154185;1.020016;1.020033;1.030920;1.061720;
116.500000;0.511962;0.154185;1.020016;1.020033;1.030936;1.061753;
116.600000;0.511962;0.154185;1.020016;1.020033;1.030952;1.061786;
116.700000;0.511962;0.154185;1.020016;1.020033;1.030968;1.061819;
116.800000;0.511962;0.154185;1.020016;1.020033;1.030984;1.061852;
116.900000;0.511962;0.154185;1.020016;1.020033;1.031001;1.061885;
117.000000;0.511962;0.154185;1.020016;1.020033;1.031017;1.061918;
117.100000;0.511962;0.154185;1.020016;1.020033;1.031033;1.061951;
117.200000;0.511962;0.154185;1.020016;1.020033;1.031049;1.061984;
117.300000;0.511962;0.154185;1.020016;1.020033;1.031065;1.062017;
117.400000;0.511962;0.154185;1.020016;1.020033;1.031081;1.062050;
117.500000;0.511962;0.154185;1.020016;1.020033;1.031097;1.062083;
117.600000;0.511962;0.154185;1.020016;1.020033;1.031113;1.062116;
117.700000;0.511962;0.154185;1.020016;1.020033;1.031129;1.062149;
117.800000;0.511962;0.154185;1.020016;1.020033;1.031145;1.062182;
117.900000;0.511962;0.154185;1.020016;1.020033;1.031161;1.062214;
118.000000;0.511962;0.154185;1.020016;1.020033;1.031177;1.062247;
118.100000;0.511962;0.154185;1.020016;1.020033;1.031193;1.062280;
118.200000;0.511962;0.154185;1.020016;1.020033;1.031208;1.062312;
118.300000;0.511962;0.154185;1.020016;1.020033;1.031224;1.062345;
118.400000;0.511962;0.154185;1.020016;1.020033;1.031240;1.062377;
118.500000;0.511962;0.154185;1.020016;1.020033;1.031256;1.062410;
118.600000;0.511962;0.154185;1.020016;1.020033;1.031272;1.062443;
118.700000;0.511962;0.154185;1.020016;1.020032;1.031288;1.062475;
118.800000;0.511962;0.154185;1.020016;1.020032;1.031303;1.062507;
118.900000;0.511962;0.154185;1.020016;1.020032;1.031319;1.062540;
119.000000;0.511962;0.154185;1.020016;1.020032;1.031335;1.062572;
119.100000;0.511962;0.154185;1.020016;1.020032;1.031351;1.062605;
119.200000;0.511962;0.154185;1.020016;1.020032;1.031366;1.062637;
119.300000;0.511962;0.154185;1.020016;1.020032;1.031382;1.062669;
119.400000;0.511962;0.154185;1.020016;1.020032;1.031398;1.062701;
119.500000;0.511962;0.154185;1.020016;1.020032;1.031413;1.062734;
119.600000;0.511962;0.154185;1.020016;1.020032;1.031429;1.062766;
119.700000;0.511962;0.154185;1.020016;1.020032;1.031445;1.062798;
119.800000;0.511962;0.154185;1.020016;1.020032;1.031460;1.062830;
119.900000;0.511962;0.154185;1.020016;1.020032;1.031476;1.062862;
120.000000;0.511962;0.154185;1.020016;1.020032;1.031492;1.062894;
120.100000;0.511962;0.154185;1.020016;1.020032;1.031507;1.062926;
120.200000;0.511962;0.154185;1.020016;1.020032;1.031523;1.062958;
120.300000;0.511962;0.154185;1.020016;1.020032;1.031538;1.062990;
120.400000;0.511962;0.154185;1.020016;1.020032;1.031554;1.063022;
120.500000;0.511962;0.154185;1.020016;1.020032;1.031569;1.063054;
120.600000;0.511962;0.154185;1.020015;1.020032;1.031585;1.063086;
120.700000;0.511962;0.154185;1.020015;1.020032;1.031600;1.063118;
120.800000;0.511962;0.154185;1.020015;1.020032;1.031616;1.063150;
120.900000;0.511962;0.154185;1.020015;1.020032;1.031631;1.063181;
121.000000;0.511962;0.154185;1.020015;1.020032;1.031646;1.063213;
121.100000;0.511962;0.154185;1.020015;1.020032;1.031662;1.063245;
121.200000;0.511962;0.154185;1.020015;1.020032;1.031677;1.063276;
121.300000;0.511962;0.154185;1.020015;1.020032;1.031693;1.063308;
121.400000;0.511962;0.154185;1.020015;1.020032;1.031708;1.063340;
121.500000;0.511962;0.154185;1.020015;1.020032;1.031723;1.063371;
121.600000;0.511962;0.154185;1.020015;1.020032;1.031739;1.063403;
121.700000;0.511962;0.154185;1.020015;1.020032;1.031754;1.063434;
121.800000;0.511962;0.154185;1.020015;1.020031;1.031769;1.063466;
121.900000;0.511962;0.154184;1.020015;1.020031;1.031785;1.063497;
122.000000;0.511962;0.154184;1.020015;1.020031;1.031800;1.063529;
122.100000;0.511962;0.154184;1.020015;1.020031;1.031815;1.063560;
122.200000;0.511962;0.154184;1.020015;1.020031;1.031830;1.063591;
122.300000;0.511962;0.154184;1.020015;1.020031;1.031846;1.063623;
122.400000;0.511962;0.154184;1.020015;1.020031;1.031861;1.063654;
122.500000;0.511962;0.154184;1.020015;1.020031;1.031876;1.063685;
122.600000;0.511961;0.154184;1.020015;1.020031;1.031891;1.063716;
122.700000;0.511961;0.154184;1.020015;1.020031;1.031906;1.063748;
122.800000;0.511961;0.154184;1.020015;1.020031;1.031921;1.063779;
122.900000;0.511961;0.154184;1.020015;1.020031;1.031936;1.063810;
123.000000;0.511961;0.154184;1.020015;1.020031;1.031952;1.063841;
123.100000;0.511961;0.154184;1.020015;1.020031;1.031967;1.063872;
123.200000;0.511961;0.154184;1.020015;1.020031;1.031982;1.063903;
123.300000;0.511961;0.154184;1.020015;1.020031;1.031997;1.063934;
123.400000;0.511961;0.154184;1.020015;1.020031;1.032012;1.063965;
123.500000;0.511961;0.154184;1.020015;1.020031;1.032027;1.063996;
123.600000;0.511961;0.154184;1.020015;1.020031;1.032042;1.064027;
123.700000;0.511961;0.154184;1.020015;1.020031;1.032057;1.064058;
123.800000;0.511961;0.154184;1.020015;1.020031;1.032072;1.064088;
123.900000;0.511961;0.154184;1.020015;1.020031;1.032087;1.064119;
124.000000;0.511961;0.154184;1.020015;1.020031;1.032102;1.064150;
124.100000;0.511961;0.154184;1.020015;1.020031;1.032117;1.064181;
124.200000;0.511961;0.154184;1.020015;1.020031;1.032131;1.064212;
124.300000;0.511961;0.154184;1.020015;1.020031;1.032146;1.064242;
124.400000;0.511961;0.154184;1.020015;1.020031;1.032161;1.064273;
124.500000;0.511961;0.154184;1.020015;1.020031;1.032176;1.064303;
124.600000;0.511961;0.154184;1.020015;1.020031;1.032191;1.064334;
124.700000;0.511961;0.154184;1.020015;1.020031;1.032206;1.064365;
124.800000;0.511961;0.154184;1.020015;1.020031;1.032221;1.064395;
124.900000;0.511961;0.154184;1.020015;1.020030;1.032235;1.064426;
125.000000;0.511961;0.154184;1.020015;1.020030;1.032250;1.064456;
125.100000;0.511961;0.154184;1.020015;1.020030;1.032265;1.064487;
125.200000;0.511961;0.154184;1.020015;1.020030;1.032280;1.064517;
125.300000;0.511961;0.154184;1.020015;1.020030;1.032294;1.064547;
125.400000;0.511961;0.154184;1.020015;1.020030;1.032309;1.064578;
125.500000;0.511961;0.154184;1.020015;1.020030;1.032324;1.064608;
125.600000;0.511961;0.154184;1.020015;1.020030;1.032339;1.064638;
125.700000;0.511961;0.154184;1.020015;1.020030;1.032353;1.064669;
125.800000;0.511961;0.154184;1.020015;1.020030;1.032368;1.064699;
125.900000;0.511961;0.154184;1.020015;1.020030;1.032383;1.064729;
126.000000;0.511961;0.154184;1.020015;1.020030;1.032397;1.064759;
126.100000;0.511961;0.154184;1.020015;1.020030;1.032412;1.064789;
126.200000;0.511961;0.154184;1.020015;1.020030;1.032426;1.064819;
126.300000;0.511961;0.154184;1.020015;1.020030;1.032441;1.064849;
126.400000;0.511961;0.154184;1.020015;1.020030;1.032455;1.064879;
126.500000;0.511961;0.154184;1.020015;1.020030;1.032470;1.064909;
126.600000;0.511961;0.154184;1.020015;1.020030;1.032485;1.064939;
126.700000;0.511961;0.154184;1.020015;1.020030;1.032499;1.064969;
126.800000;0.511961;0.154184;1.020015;1.020030;1.032514;1.064999;
126.900000;0.511961;0.154184;1.020014;1.020030;1.032528;1.065029;
127.000000;0.511961;0.154184;1.020014;1.020030;1.032543;1.065059;
127.100000;0.511961;0.154184;1.020014;1.020030;1.032557;1.065089;
127.200000;0.511961;0.154184;1.020014;1.020030;1.032571;1.065119;
127.300000;0.511961;0.154184;1.020014;1.020030;1.032586;1.065148;
127.400000;0.511961;0.154184;1.020014;1.020030;1.032600;1.065178;
127.500000;0.511961;0.154184;1.020014;1.020030;1.032615;1.065208;
127.600000;0.511961;0.154184;1.020014;1.020030;1.032629;1.065238;
127.700000;0.511961;0.154184;1.020014;1.020030;1.032643;1.065267;
127.800000;0.511961;0.154184;1.020014;1.020030;1.032658;1.065297;
127.900000;0.511961;0.154184;1.020014;1.020030;1.032672;1.065326;
128.000000;0.511961;0.154184;1.020014;1.020030;1.032686;1.065356;
128.100000;0.511961;0.154184;1.020014;1.020030;1.032701;1.065385;
