"time","Gen1.PGenPu","Gen1.QGenPu","Gen1.UPu","Gen2.PGenPu","Gen2.QGenPu","Gen2.UPu","Gen3.PGenPu","Gen3.QGenPu","Gen3.UPu","Gen6.PGenPu","Gen6.QGenPu","Gen6.UPu","Gen8.PGenPu","Gen8.QGenPu","Gen8.UPu","Load2.PPu","Load2.QPu"
670,2.327664430554929,-0.1670449334121867,1.06,0.4034812348618063,0.4385095541329523,1.045072,0,0.2508307450637916,1.01,0,0.1353139020858063,1.07029,-8.06820138991572e-27,0.176408165229095,1.089855,0.217,0.127
680,2.327664430555315,-0.1670449334121896,1.06,0.4034812348621638,0.4385095541330667,1.045072,0,0.2508307450638686,1.01,0,0.1353139020860711,1.07029,-6.930805931996756e-27,0.1764081652291962,1.089855,0.217,0.127
690,2.327664430555701,-0.1670449334121925,1.06,0.4034812348625212,0.4385095541331811,1.045072,0,0.2508307450639456,1.01,0,0.1353139020863359,1.07029,-5.793410474077792e-27,0.1764081652292975,1.089855,0.217,0.127
700,2.327664430556088,-0.1670449334121954,1.06,0.4034812348628786,0.4385095541332955,1.045072,0,0.2508307450640226,1.01,0,0.1353139020866007,1.07029,-4.656015016158828e-27,0.1764081652293987,1.089855,0.217,0.127
710,2.327664430556474,-0.1670449334121984,1.06,0.403481234863236,0.4385095541334099,1.045072,0,0.2508307450640996,1.01,0,0.1353139020868655,1.07029,-3.518619558239864e-27,0.1764081652295,1.089855,0.217,0.127
720,2.327664430556835,-0.1670449334122011,1.06,0.4034812348635709,0.4385095541335171,1.045072,0,0.2508307450641718,1.01,0,0.1353139020871136,1.07029,-2.451965252148939e-27,0.1764081652295948,1.089855,0.217,0.127
730,2.327664430556842,-0.1670449334122011,1.06,0.4034812348635765,0.4385095541335189,1.045072,0,0.250830745064173,1.01,0,0.1353139020871177,1.07029,-2.419900291542914e-27,0.1764081652295964,1.089855,0.217,0.127
740,2.327664430556847,-0.1670449334122012,1.06,0.4034812348635821,0.4385095541335208,1.045072,0,0.2508307450641741,1.01,0,0.1353139020871219,1.07029,-2.387835330936889e-27,0.176408165229598,1.089855,0.217,0.127
750,2.327664430556854,-0.1670449334122013,1.06,0.4034812348635877,0.4385095541335226,1.045072,0,0.2508307450641754,1.01,0,0.135313902087126,1.07029,-2.355770370330865e-27,0.1764081652295996,1.089855,0.217,0.127
760,2.32766443055686,-0.1670449334122013,1.06,0.4034812348635933,0.4385095541335245,1.045072,0,0.2508307450641765,1.01,0,0.1353139020871302,1.07029,-2.32370540972484e-27,0.1764081652296012,1.089855,0.217,0.127
770,2.327664430556866,-0.1670449334122014,1.06,0.4034812348635989,0.4385095541335263,1.045072,0,0.2508307450641777,1.01,0,0.1353139020871343,1.07029,-2.291640449118815e-27,0.1764081652296028,1.089855,0.217,0.127
780,2.327664430556872,-0.1670449334122014,1.06,0.4034812348636045,0.4385095541335282,1.045072,0,0.2508307450641789,1.01,0,0.1353139020871384,1.07029,-2.259575488512791e-27,0.1764081652296044,1.089855,0.217,0.127
790,2.327664430556878,-0.1670449334122015,1.06,0.4034812348636101,0.43850955413353,1.045072,0,0.2508307450641801,1.01,0,0.1353139020871426,1.07029,-2.227510527906766e-27,0.176408165229606,1.089855,0.217,0.127
800,2.327664430556884,-0.1670449334122016,1.06,0.4034812348636157,0.4385095541335319,1.045072,0,0.2508307450641812,1.01,0,0.1353139020871467,1.07029,-2.195445567300741e-27,0.1764081652296076,1.089855,0.217,0.127
810,2.32766443055689,-0.1670449334122016,1.06,0.4034812348636213,0.4385095541335337,1.045072,0,0.2508307450641824,1.01,0,0.1353139020871509,1.07029,-2.163380606694716e-27,0.1764081652296092,1.089855,0.217,0.127
820,2.327664430556896,-0.1670449334122017,1.06,0.4034812348636269,0.4385095541335355,1.045072,0,0.2508307450641836,1.01,0,0.135313902087155,1.07029,-2.131315646088692e-27,0.1764081652296108,1.089855,0.217,0.127
830,2.327664430556903,-0.1670449334122017,1.06,0.4034812348636325,0.4385095541335374,1.045072,0,0.2508307450641848,1.01,0,0.1353139020871592,1.07029,-2.099250685482667e-27,0.1764081652296124,1.089855,0.217,0.127
840,2.327664430556909,-0.1670449334122018,1.06,0.4034812348636381,0.4385095541335393,1.045072,0,0.250830745064186,1.01,0,0.1353139020871633,1.07029,-2.067185724876643e-27,0.176408165229614,1.089855,0.217,0.127
850,2.327664430556915,-0.1670449334122018,1.06,0.4034812348636437,0.4385095541335411,1.045072,0,0.2508307450641871,1.01,0,0.1353139020871675,1.07029,-2.035120764270618e-27,0.1764081652296156,1.089855,0.217,0.127
860,2.327664430556921,-0.1670449334122019,1.06,0.4034812348636493,0.4385095541335429,1.045072,0,0.2508307450641883,1.01,0,0.1353139020871716,1.07029,-2.003055803664593e-27,0.1764081652296172,1.089855,0.217,0.127
870,2.327664430556927,-0.1670449334122019,1.06,0.4034812348636549,0.4385095541335448,1.045072,0,0.2508307450641895,1.01,0,0.1353139020871758,1.07029,-1.970990843058568e-27,0.1764081652296188,1.089855,0.217,0.127
880,2.327664430556933,-0.167044933412202,1.06,0.4034812348636605,0.4385095541335466,1.045072,0,0.2508307450641907,1.01,0,0.1353139020871799,1.07029,-1.938925882452544e-27,0.1764081652296204,1.089855,0.217,0.127
890,2.327664430556939,-0.1670449334122021,1.06,0.4034812348636661,0.4385095541335485,1.045072,0,0.2508307450641918,1.01,0,0.1353139020871841,1.07029,-1.906860921846519e-27,0.176408165229622,1.089855,0.217,0.127
900,2.327664430556945,-0.1670449334122021,1.06,0.4034812348636717,0.4385095541335503,1.045072,0,0.250830745064193,1.01,0,0.1353139020871882,1.07029,-1.874795961240494e-27,0.1764081652296236,1.089855,0.217,0.127
910,2.327664430556951,-0.1670449334122022,1.06,0.4034812348636773,0.4385095541335521,1.045072,0,0.2508307450641942,1.01,0,0.1353139020871924,1.07029,-1.842731000634469e-27,0.1764081652296252,1.089855,0.217,0.127
920,2.327664430556957,-0.1670449334122023,1.06,0.4034812348636829,0.438509554133554,1.045072,0,0.2508307450641954,1.01,0,0.1353139020871965,1.07029,-1.810666040028445e-27,0.1764081652296268,1.089855,0.217,0.127
930,2.327664430556963,-0.1670449334122023,1.06,0.4034812348636885,0.4385095541335559,1.045072,0,0.2508307450641966,1.01,0,0.1353139020872007,1.07029,-1.77860107942242e-27,0.1764081652296284,1.089855,0.217,0.127
940,2.32766443055697,-0.1670449334122024,1.06,0.4034812348636941,0.4385095541335577,1.045072,0,0.2508307450641977,1.01,0,0.1353139020872048,1.07029,-1.746536118816395e-27,0.17640816522963,1.089855,0.217,0.127
950,2.327664430556975,-0.1670449334122024,1.06,0.4034812348636997,0.4385095541335595,1.045072,0,0.2508307450641989,1.01,0,0.1353139020872089,1.07029,-1.714471158210371e-27,0.1764081652296316,1.089855,0.217,0.127
960,2.327664430556982,-0.1670449334122025,1.06,0.4034812348637053,0.4385095541335614,1.045072,0,0.2508307450642001,1.01,0,0.1353139020872131,1.07029,-1.682406197604346e-27,0.1764081652296332,1.089855,0.217,0.127
970,2.327664430556988,-0.1670449334122026,1.06,0.4034812348637109,0.4385095541335632,1.045072,0,0.2508307450642013,1.01,0,0.1353139020872172,1.07029,-1.650341236998322e-27,0.1764081652296348,1.089855,0.217,0.127
980,2.327664430556994,-0.1670449334122026,1.06,0.4034812348637165,0.4385095541335651,1.045072,0,0.2508307450642024,1.01,0,0.1353139020872214,1.07029,-1.618276276392296e-27,0.1764081652296364,1.089855,0.217,0.127
990,2.327664430557,-0.1670449334122027,1.06,0.4034812348637221,0.4385095541335669,1.045072,0,0.2508307450642036,1.01,0,0.1353139020872255,1.07029,-1.586211315786272e-27,0.176408165229638,1.089855,0.217,0.127
1000,2.327664430557006,-0.1670449334122027,1.06,0.4034812348637277,0.4385095541335687,1.045072,0,0.2508307450642048,1.01,0,0.1353139020872297,1.07029,-1.554146355180247e-27,0.1764081652296396,1.089855,0.217,0.127
1010,2.327664430557012,-0.1670449334122028,1.06,0.4034812348637333,0.4385095541335706,1.045072,0,0.250830745064206,1.01,0,0.1353139020872338,1.07029,-1.522081394574223e-27,0.1764081652296412,1.089855,0.217,0.127
1020,2.327664430557018,-0.1670449334122028,1.06,0.4034812348637389,0.4385095541335725,1.045072,0,0.2508307450642072,1.01,0,0.135313902087238,1.07029,-1.490016433968198e-27,0.1764081652296428,1.089855,0.217,0.127
1030,2.327664430557024,-0.1670449334122029,1.06,0.4034812348637445,0.4385095541335743,1.045072,0,0.2508307450642083,1.01,0,0.1353139020872421,1.07029,-1.457951473362173e-27,0.1764081652296444,1.089855,0.217,0.127
1040,2.32766443055703,-0.1670449334122029,1.06,0.4034812348637501,0.4385095541335761,1.045072,0,0.2508307450642095,1.01,0,0.1353139020872463,1.07029,-1.425886512756148e-27,0.176408165229646,1.089855,0.217,0.127
1050,2.327664430557037,-0.167044933412203,1.06,0.4034812348637557,0.438509554133578,1.045072,0,0.2508307450642107,1.01,0,0.1353139020872504,1.07029,-1.393821552150124e-27,0.1764081652296476,1.089855,0.217,0.127
1060,2.327664430557042,-0.1670449334122031,1.06,0.4034812348637613,0.4385095541335798,1.045072,0,0.2508307450642119,1.01,0,0.1353139020872546,1.07029,-1.361756591544099e-27,0.1764081652296492,1.089855,0.217,0.127
1070,2.327664430557049,-0.1670449334122031,1.06,0.4034812348637669,0.4385095541335817,1.045072,0,0.250830745064213,1.01,0,0.1353139020872587,1.07029,-1.329691630938074e-27,0.1764081652296508,1.089855,0.217,0.127
1080,2.327664430557055,-0.1670449334122032,1.06,0.4034812348637725,0.4385095541335835,1.045072,0,0.2508307450642142,1.01,0,0.1353139020872629,1.07029,-1.29762667033205e-27,0.1764081652296524,1.089855,0.217,0.127
1090,2.327664430557061,-0.1670449334122033,1.06,0.4034812348637781,0.4385095541335854,1.045072,0,0.2508307450642154,1.01,0,0.135313902087267,1.07029,-1.265561709726025e-27,0.176408165229654,1.089855,0.217,0.127
1100,2.327664430557067,-0.1670449334122033,1.06,0.4034812348637837,0.4385095541335872,1.045072,0,0.2508307450642166,1.01,0,0.1353139020872711,1.07029,-1.23349674912e-27,0.1764081652296556,1.089855,0.217,0.127
1110,2.327664430557073,-0.1670449334122034,1.06,0.4034812348637893,0.4385095541335891,1.045072,0,0.2508307450642178,1.01,0,0.1353139020872753,1.07029,-1.201431788513976e-27,0.1764081652296572,1.089855,0.217,0.127
1120,2.327664430557079,-0.1670449334122034,1.06,0.4034812348637949,0.4385095541335909,1.045072,0,0.2508307450642189,1.01,0,0.1353139020872794,1.07029,-1.169366827907951e-27,0.1764081652296588,1.089855,0.217,0.127
1130,2.327664430557085,-0.1670449334122035,1.06,0.4034812348638005,0.4385095541335928,1.045072,0,0.2508307450642201,1.01,0,0.1353139020872836,1.07029,-1.137301867301926e-27,0.1764081652296604,1.089855,0.217,0.127
1140,2.327664430557091,-0.1670449334122035,1.06,0.4034812348638061,0.4385095541335946,1.045072,0,0.2508307450642213,1.01,0,0.1353139020872877,1.07029,-1.105236906695902e-27,0.176408165229662,1.089855,0.217,0.127
1150,2.327664430557097,-0.1670449334122036,1.06,0.4034812348638117,0.4385095541335964,1.045072,0,0.2508307450642225,1.01,0,0.1353139020872919,1.07029,-1.073171946089877e-27,0.1764081652296636,1.089855,0.217,0.127
1160,2.327664430557103,-0.1670449334122037,1.06,0.4034812348638173,0.4385095541335983,1.045072,0,0.2508307450642236,1.01,0,0.135313902087296,1.07029,-1.041106985483852e-27,0.1764081652296652,1.089855,0.217,0.127
