2024-04-25 11:05:06 | INFO |  ============================================================ 
2024-04-25 11:05:07 | DEBUG | 13 load._zP = if load.running.value then if load.zPRaw >= load.zPMax then load.zPMax else if load.zPRaw <= 0.0 then 0.0 else load.zPRaw else 0.0 model: Load2
2024-04-25 11:05:07 | DEBUG | 14 load._zQ = if load.running.value then if load.zQRaw >= load.zQMax then load.zQMax else if load.zQRaw <= 0.0 then 0.0 else load.zQRaw else 0.0 model: Load2
2024-04-25 11:05:07 | DEBUG | 15 $DAEres8 = if load.running.value then load.PPu - load.zP * load.PRefPu * (1.0 + load.deltaP) * ((load.terminal.V.re ^ 2.0 + load.terminal.V.im ^ 2.0) / (load.u0Pu.re ^ 2.0 + load.u0Pu.im ^ 2.0)) ^ (0.5 * load.alpha) else load.terminal.i.re model: Load2
2024-04-25 11:05:07 | DEBUG | 16 $DAEres11 = if load.running.value then load.QPu - load.zQ * load.QRefPu * (1.0 + load.deltaQ) * ((load.terminal.V.re ^ 2.0 + load.terminal.V.im ^ 2.0) / (load.u0Pu.re ^ 2.0 + load.u0Pu.im ^ 2.0)) ^ (0.5 * load.beta) else load.terminal.i.im model: Load2
2024-04-25 11:05:07 | DEBUG | 17 Calculated variable connector for variable OmegaRef_setPoint_setPoint_value model: OmegaRef_setPoint_setPoint_value
2024-04-25 11:05:07 | DEBUG | 18 Calculated variable connector for variable InfiniteBus_infiniteBus_terminal_V_im model: InfiniteBus_infiniteBus_terminal_V_im
2024-04-25 11:05:07 | DEBUG | 19 Calculated variable connector for variable InfiniteBus_infiniteBus_terminal_V_re model: InfiniteBus_infiniteBus_terminal_V_re
2024-04-25 11:05:07 | DEBUG | 20 Generator_generator_omegaRefPu_value = OmegaRef_setPoint_setPoint_value_connector_OmegaRef_setPoint_setPoint_value
2024-04-25 11:05:07 | DEBUG | 21 Generator_generator_terminal_V_im = NETWORK_VL2_BUS1_ACPIN_V_im
2024-04-25 11:05:07 | DEBUG | 22 Generator_generator_terminal_V_im = Load2_load_terminal_V_im
2024-04-25 11:05:07 | DEBUG | 23 Generator_generator_terminal_V_re = NETWORK_VL2_BUS1_ACPIN_V_re
2024-04-25 11:05:07 | DEBUG | 24 Generator_generator_terminal_V_re = Load2_load_terminal_V_re
2024-04-25 11:05:07 | DEBUG | 25 NETWORK_VL1_BUS1_ACPIN_V_im = InfiniteBus_infiniteBus_terminal_V_im_connector_InfiniteBus_infiniteBus_terminal_V_im
2024-04-25 11:05:07 | DEBUG | 26 NETWORK_VL1_BUS1_ACPIN_V_re = InfiniteBus_infiniteBus_terminal_V_re_connector_InfiniteBus_infiniteBus_terminal_V_re
2024-04-25 11:05:07 | DEBUG | 27 generator_terminal_i_im+VL2_BUS1_ACPIN_i_im+load_terminal_i_im = 0
2024-04-25 11:05:07 | DEBUG | 28 generator_terminal_i_re+VL2_BUS1_ACPIN_i_re+load_terminal_i_re = 0
2024-04-25 11:05:07 | DEBUG | 29 infiniteBus_terminal_i_im+VL1_BUS1_ACPIN_i_im = 0
2024-04-25 11:05:07 | DEBUG | 30 infiniteBus_terminal_i_re+VL1_BUS1_ACPIN_i_re = 0
2024-04-25 11:05:07 | DEBUG | ------------------------------
2024-04-25 11:05:07 | DEBUG | Roots init
2024-04-25 11:05:07 | DEBUG | ------------------------------
2024-04-25 11:05:07 | DEBUG | ------------------------------
2024-04-25 11:05:07 | DEBUG | Roots
2024-04-25 11:05:07 | DEBUG | ------------------------------
2024-04-25 11:05:07 | DEBUG | 0 time >= event.tEvent model: Connect_Load3
2024-04-25 11:05:07 | DEBUG | 1 time >= event.tEvent model: Disconnect_Load
2024-04-25 11:05:07 | DEBUG | 2 time >= event.tEvent model: Disconnect_Load3
2024-04-25 11:05:07 | DEBUG | 3 generator.PGenRawPu >= generator.PMaxPu and pre(generator.pStatus) <> Dynawo.Electrical.Machines.OmegaRef.GeneratorPQ.PStatus.LimitPMax model: Generator
2024-04-25 11:05:07 | DEBUG | 4 generator.PGenRawPu <= generator.PMinPu and pre(generator.pStatus) <> Dynawo.Electrical.Machines.OmegaRef.GeneratorPQ.PStatus.LimitPMin model: Generator
2024-04-25 11:05:07 | DEBUG | 5 generator.PGenRawPu > generator.PMinPu and pre(generator.pStatus) == Dynawo.Electrical.Machines.OmegaRef.GeneratorPQ.PStatus.LimitPMin model: Generator
2024-04-25 11:05:07 | DEBUG | 6 generator.PGenRawPu < generator.PMaxPu and pre(generator.pStatus) == Dynawo.Electrical.Machines.OmegaRef.GeneratorPQ.PStatus.LimitPMax model: Generator
2024-04-25 11:05:07 | DEBUG | 7  $whenCondition5:  data->localData[0]->booleanVars[4] /* $whenCondition5 DISCRETE */ = ((toNativeBool (data->localData[0]->discreteVars[0] /* generator.running.value DISCRETE */)) && (!(toNativeBool (data->simulationInfo->discreteVarsPre[0] /* generator.running.value DISCRETE */))));  model: Generator
2024-04-25 11:05:07 | DEBUG | 8  $whenCondition6:  data->localData[0]->booleanVars[5] /* $whenCondition6 DISCRETE */ = (!(toNativeBool (data->localData[0]->discreteVars[0] /* generator.running.value DISCRETE */)));  model: Generator
2024-04-25 11:05:07 | DEBUG | 9  $whenCondition7:  data->localData[0]->booleanVars[6] /* $whenCondition7 DISCRETE */ = ((((!(toNativeBool (data->localData[0]->discreteVars[1] /* generator.switchOffSignal1.value DISCRETE */))) && (!(toNativeBool (data->localData[0]->discreteVars[2] /* generator.switchOffSignal2.value DISCRETE */)))) && (!(toNativeBool (data->localData[0]->discreteVars[3] /* generator.switchOffSignal3.value DISCRETE */)))) && (!(toNativeBool (data->simulationInfo->discreteVarsPre[0] /* generator.running.value DISCRETE */))));  model: Generator
2024-04-25 11:05:07 | DEBUG | 10  $whenCondition8:  data->localData[0]->booleanVars[7] /* $whenCondition8 DISCRETE */ = (((toNativeBool (data->localData[0]->discreteVars[1] /* generator.switchOffSignal1.value DISCRETE */)) || (toNativeBool (data->localData[0]->discreteVars[2] /* generator.switchOffSignal2.value DISCRETE */))) || ((toNativeBool (data->localData[0]->discreteVars[3] /* generator.switchOffSignal3.value DISCRETE */)) && (toNativeBool (data->simulationInfo->discreteVarsPre[0] /* generator.running.value DISCRETE */))));  model: Generator
2024-04-25 11:05:07 | DEBUG | 11 load.zPRaw >= load.zPMax model: Load2
2024-04-25 11:05:07 | DEBUG | 12 load.zPRaw <= 0.0 model: Load2
2024-04-25 11:05:07 | DEBUG | 13 load.zQRaw >= load.zQMax model: Load2
2024-04-25 11:05:07 | DEBUG | 14 load.zQRaw <= 0.0 model: Load2
2024-04-25 11:05:07 | DEBUG | 15  $whenCondition1:  data->localData[0]->booleanVars[0] /* $whenCondition1 DISCRETE */ = ((toNativeBool (data->localData[0]->discreteVars[0] /* load.running.value DISCRETE */)) && (!(toNativeBool (data->simulationInfo->discreteVarsPre[0] /* load.running.value DISCRETE */))));  model: Load2
2024-04-25 11:05:07 | DEBUG | 16  $whenCondition2:  data->localData[0]->booleanVars[1] /* $whenCondition2 DISCRETE */ = (!(toNativeBool (data->localData[0]->discreteVars[0] /* load.running.value DISCRETE */)));  model: Load2
2024-04-25 11:05:07 | DEBUG | 17  $whenCondition3:  data->localData[0]->booleanVars[2] /* $whenCondition3 DISCRETE */ = (((!(toNativeBool (data->localData[0]->discreteVars[1] /* load.switchOffSignal1.value DISCRETE */))) && (!(toNativeBool (data->localData[0]->discreteVars[2] /* load.switchOffSignal2.value DISCRETE */)))) && (!(toNativeBool (data->simulationInfo->discreteVarsPre[0] /* load.running.value DISCRETE */))));  model: Load2
2024-04-25 11:05:07 | DEBUG | 18  $whenCondition4:  data->localData[0]->booleanVars[3] /* $whenCondition4 DISCRETE */ = ((toNativeBool (data->localData[0]->discreteVars[1] /* load.switchOffSignal1.value DISCRETE */)) || ((toNativeBool (data->localData[0]->discreteVars[2] /* load.switchOffSignal2.value DISCRETE */)) && (toNativeBool (data->simulationInfo->discreteVarsPre[0] /* load.running.value DISCRETE */))));  model: Load2
