time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;
0.0447555;1.06002;1.04505;1.01;1.01771;1.01957;1.07015;1.06154;1.08993;1.05599;1.05106;1.05702;1.05533;1.05053;1.03566;1;232.383;-16.6124;1.05888;1.11261;1;40.0821;43.6181;1.04878;1.14854;1;-0.0768314;25.0596;1.01151;1.05372;1;0.00150931;12.7968;1.07015;1.18458;1;-0.00544653;17.5677;1.09637;1.19421;0.216993;0.126993;
0.0529475;1.06002;1.04505;1.01;1.01771;1.01957;1.07015;1.06154;1.08993;1.05599;1.05106;1.05702;1.05534;1.05053;1.03566;1;232.384;-16.6123;1.05888;1.1126;1;40.0794;43.6179;1.04878;1.14855;1;-0.0754322;25.0592;1.01151;1.05371;1;0.00150081;12.7974;1.07015;1.18456;1;-0.00527773;17.5675;1.09637;1.19421;0.216993;0.126993;
0.0693315;1.06002;1.04505;1.01;1.01771;1.01957;1.07015;1.06154;1.08993;1.05599;1.05106;1.05702;1.05534;1.05053;1.03566;1;232.386;-16.6125;1.05888;1.1126;1;40.074;43.6176;1.04878;1.14855;1;-0.0725271;25.0581;1.01151;1.05371;1;0.00150515;12.799;1.07015;1.18451;1;-0.00489552;17.567;1.09637;1.19422;0.216993;0.126993;
0.1021;1.06002;1.04505;1.01001;1.01772;1.01957;1.07016;1.06154;1.08993;1.05599;1.05106;1.05702;1.05535;1.05054;1.03567;1;232.391;-16.6136;1.05888;1.11259;0.999999;40.0626;43.6176;1.04878;1.14855;1;-0.0662331;25.0556;1.01151;1.05369;1;0.00150296;12.803;1.07016;1.18436;1;-0.00397461;17.5658;1.09637;1.19423;0.216993;0.126993;
0.167636;1.06002;1.04505;1.01001;1.01772;1.01957;1.07018;1.06154;1.08993;1.056;1.05107;1.05704;1.05536;1.05055;1.03568;1;232.4;-16.6171;1.05888;1.11259;0.999999;40.0388;43.6189;1.04878;1.14853;1;-0.0518533;25.0496;1.01151;1.05366;1;0.00125913;12.8116;1.07018;1.18405;1;-0.00175455;17.5631;1.09637;1.19426;0.216993;0.126993;
0.298708;1.06002;1.04505;1.01001;1.01773;1.01958;1.0702;1.06155;1.08992;1.05601;1.05108;1.05706;1.05538;1.05057;1.03569;1;232.409;-16.6242;1.05888;1.11259;0.999999;39.9951;43.623;1.04878;1.1485;1;-0.0197468;25.0366;1.01151;1.0536;1;0.000164378;12.8254;1.0702;1.18356;1;0.0023802;17.5582;1.09637;1.19434;0.216993;0.126993;
0.560852;1.06002;1.04505;1.01001;1.01773;1.01958;1.07022;1.06155;1.08992;1.05602;1.05109;1.05707;1.0554;1.05059;1.0357;1;232.392;-16.6303;1.05888;1.11263;1;39.9745;43.6268;1.04879;1.14845;1;0.0180114;25.0204;1.01151;1.05357;1;-0.000772421;12.8367;1.07022;1.18318;1;0.00237426;17.5529;1.09636;1.1945;0.216994;0.126994;
0.994313;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171183;25.0172;1.01151;1.05362;1;-0.000486226;12.8435;1.07023;1.18298;1;0.000525473;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994313;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171183;25.0172;1.01151;1.05362;1;-0.000486226;12.8435;1.07023;1.18298;1;0.000525473;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994314;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171184;25.0172;1.01151;1.05362;1;-0.000486227;12.8435;1.07023;1.18298;1;0.000525466;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994315;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171184;25.0172;1.01151;1.05362;1;-0.000486227;12.8435;1.07023;1.18298;1;0.000525462;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994317;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171184;25.0172;1.01151;1.05362;1;-0.000486228;12.8435;1.07023;1.18298;1;0.000525454;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994321;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171185;25.0172;1.01151;1.05362;1;-0.000486228;12.8435;1.07023;1.18298;1;0.000525441;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994329;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171187;25.0172;1.01151;1.05362;1;-0.000486228;12.8435;1.07023;1.18298;1;0.000525413;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994345;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171191;25.0172;1.01151;1.05362;1;-0.000486229;12.8435;1.07023;1.18298;1;0.000525356;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994377;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171198;25.0172;1.01151;1.05362;1;-0.000486232;12.8435;1.07023;1.18298;1;0.000525243;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994441;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171213;25.0172;1.01151;1.05362;1;-0.000486236;12.8435;1.07023;1.18298;1;0.000525017;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994569;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171243;25.0172;1.01151;1.05362;1;-0.000486245;12.8435;1.07023;1.18298;1;0.000524565;17.5495;1.09635;1.19465;0.216995;0.126995;
0.994825;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171302;25.0172;1.01151;1.05362;1;-0.000486263;12.8436;1.07023;1.18298;1;0.000523658;17.5495;1.09635;1.19465;0.216995;0.126995;
0.995337;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.017142;25.0172;1.01151;1.05362;1;-0.000486296;12.8436;1.07023;1.18298;1;0.00052184;17.5495;1.09635;1.19465;0.216995;0.126995;
0.996361;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6351;1.05888;1.11266;1;39.9864;43.6308;1.04879;1.14841;1;0.0171653;25.0172;1.01151;1.05362;1;-0.000486352;12.8436;1.07023;1.18298;1;0.000518181;17.5495;1.09635;1.19465;0.216995;0.126995;
0.998409;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6352;1.05888;1.11267;1;39.9864;43.6308;1.04879;1.14841;1;0.017211;25.0171;1.01151;1.05362;1;-0.000486425;12.8436;1.07023;1.18297;1;0.000510777;17.5495;1.09635;1.19465;0.216995;0.126995;
1;1.06002;1.04505;1.01001;1.01773;1.01959;1.07023;1.06155;1.08991;1.05602;1.05109;1.05708;1.05541;1.0506;1.03571;1;232.382;-16.6352;1.05888;1.11267;1;39.9864;43.6308;1.04879;1.14841;1;0.0172455;25.0171;1.01151;1.05362;1;-0.000486447;12.8437;1.07023;1.18297;1;0.000504946;17.5495;1.09635;1.19465;0.216995;0.126995;
1;1.05211;1.02057;1.00701;1.00635;1.00762;1.06451;1.05427;1.08655;1.0485;1.04394;1.05062;1.04964;1.0447;1.029;1;251.535;9.65276;1.05305;1.2292;1;0;0;0;5;1;13.4958;35.814;1.00916;1.10057;1;2.74513;15.8628;1.06451;1.29737;1;1.76709;19.9118;1.09388;1.2441;0.209415;0.119688;
1;1.05211;1.02057;1.00701;1.00635;1.00762;1.06451;1.05427;1.08655;1.0485;1.04394;1.05062;1.04964;1.0447;1.029;1;251.535;9.65276;1.05305;1.2292;1;0;0;0;5;1;13.4958;35.814;1.00916;1.10058;1;2.74509;15.8628;1.06451;1.29737;1;1.7671;19.9118;1.09388;1.2441;0.209415;0.119688;
1;1.05211;1.02057;1.00701;1.00635;1.00762;1.06451;1.05427;1.08655;1.0485;1.04394;1.05062;1.04964;1.0447;1.029;1;251.535;9.65275;1.05305;1.2292;1;0;0;0;5;1;13.4958;35.814;1.00916;1.10058;1;2.74505;15.8628;1.06451;1.29737;1;1.76711;19.9118;1.09388;1.2441;0.209415;0.119688;
1;1.05211;1.02057;1.00701;1.00635;1.00762;1.06451;1.05427;1.08655;1.0485;1.04394;1.05062;1.04964;1.0447;1.029;1;251.535;9.65275;1.05305;1.22921;1;0;0;0;5;1;13.4958;35.814;1.00916;1.10058;1;2.74497;15.8627;1.06451;1.29737;1;1.76714;19.9118;1.09388;1.2441;0.209415;0.119688;
1.00001;1.05211;1.02057;1.00701;1.00635;1.00762;1.06451;1.05427;1.08655;1.0485;1.04394;1.05062;1.04964;1.0447;1.029;1;251.535;9.65273;1.05305;1.22921;1;0;0;0;5;1;13.4959;35.814;1.00916;1.10058;1;2.74482;15.8627;1.06451;1.29737;1;1.76718;19.9119;1.09388;1.2441;0.209415;0.119688;
1.00002;1.05211;1.02057;1.00701;1.00635;1.00762;1.06451;1.05427;1.08655;1.0485;1.04394;1.05062;1.04964;1.0447;1.029;1;251.535;9.65271;1.05305;1.22921;1;0;0;0;5;1;13.496;35.8141;1.00916;1.10058;1;2.74451;15.8627;1.06451;1.29738;1;1.76726;19.9119;1.09388;1.2441;0.209414;0.119687;
1.00003;1.05211;1.02057;1.00701;1.00635;1.00762;1.06451;1.05427;1.08655;1.0485;1.04394;1.05062;1.04964;1.0447;1.029;1;251.535;9.65265;1.05305;1.22922;1;0;0;0;5;1;13.4963;35.8142;1.00916;1.10059;1;2.74389;15.8626;1.06451;1.2974;1;1.76744;19.912;1.09388;1.2441;0.209414;0.119687;
