time;WTG4A_WTG4A_injector_PInjPu;WTG4A_WTG4A_injector_QInjPu;WTG4A_WTG4A_injector_terminal_V_re;WTG4A_WTG4A_injector_terminal_i_re;WTG4A_WTG4A_injector_terminal_V_im;WTG4A_WTG4A_injector_terminal_i_im;WTG4A_WTG4A_pll_omegaPLLPu;WTG4A_WTG4A_wecc_wtgt_PePu;
5.984682;0.700481;0.403141;1.047203;-0.700481;0.105074;0.314685;0.999997;0.700481;
5.999999;0.700383;0.403215;1.047216;-0.700383;0.105059;0.314771;0.999997;0.700383;
6.000000;0.700384;0.403214;1.047216;-0.700383;0.105058;0.314771;0.999995;0.700384;
6.000001;0.700383;0.403216;1.047216;-0.700383;0.105061;0.314771;1.000004;0.700383;
6.000003;0.700381;0.403221;1.047216;-0.700383;0.105068;0.314771;1.000024;0.700381;
6.000007;0.700377;0.403230;1.047216;-0.700383;0.105080;0.314771;1.000060;0.700377;
6.000015;0.700369;0.403247;1.047216;-0.700383;0.105105;0.314771;1.000134;0.700369;
6.000031;0.700353;0.403282;1.047216;-0.700384;0.105156;0.314770;1.000281;0.700353;
6.000063;0.700323;0.403349;1.047216;-0.700385;0.105256;0.314767;1.000569;0.700323;
6.000127;0.700264;0.403477;1.047214;-0.700390;0.105458;0.314755;1.001119;0.700264;
6.000255;0.700157;0.403712;1.047207;-0.700409;0.105863;0.314708;1.002127;0.700157;
6.000511;0.699974;0.404102;1.047180;-0.700480;0.106678;0.314536;1.003831;0.699974;
6.000540;0.699956;0.404140;1.047176;-0.700490;0.106770;0.314511;1.004000;0.699956;
6.000541;0.699956;0.404141;1.047176;-0.700491;0.106773;0.314510;1.004006;0.699956;
6.000542;0.699955;0.404143;1.047176;-0.700491;0.106776;0.314510;1.004011;0.699955;
6.000544;0.699954;0.404145;1.047175;-0.700492;0.106783;0.314508;1.004023;0.699954;
6.000548;0.699951;0.404150;1.047175;-0.700493;0.106795;0.314504;1.004045;0.699951;
6.000556;0.699947;0.404160;1.047174;-0.700497;0.106821;0.314496;1.004090;0.699947;
6.000572;0.699937;0.404180;1.047171;-0.700503;0.106872;0.314481;1.004178;0.699937;
6.000575;0.699935;0.404185;1.047171;-0.700505;0.106885;0.314477;1.004200;0.699935;
6.000576;0.699934;0.404186;1.047170;-0.700505;0.106888;0.314476;1.004205;0.699934;
6.000577;0.699934;0.404187;1.047170;-0.700505;0.106891;0.314475;1.004211;0.699934;
6.000579;0.699933;0.404190;1.047170;-0.700506;0.106898;0.314474;1.004222;0.699933;
6.000583;0.699930;0.404195;1.047169;-0.700508;0.106911;0.314470;1.004244;0.699930;
6.000591;0.699926;0.404204;1.047168;-0.700511;0.106936;0.314462;1.004287;0.699926;
6.000607;0.699916;0.404224;1.047166;-0.700518;0.106987;0.314446;1.004372;0.699916;
6.000639;0.699898;0.404261;1.047161;-0.700531;0.107090;0.314413;1.004540;0.699898;
6.000703;0.699864;0.404332;1.047150;-0.700560;0.107295;0.314344;1.004860;0.699864;
6.000831;0.699801;0.404461;1.047126;-0.700624;0.107707;0.314192;1.005447;0.699801;
6.001087;0.699693;0.404674;1.047071;-0.700769;0.108533;0.313844;1.006439;0.699693;
6.001599;0.699536;0.404964;1.046940;-0.701117;0.110194;0.313013;1.007877;0.699536;
6.002111;0.699435;0.405120;1.046786;-0.701521;0.111863;0.312047;1.008769;0.699436;
6.002623;0.699373;0.405191;1.046616;-0.701960;0.113537;0.310995;1.009308;0.699373;
6.003135;0.699333;0.405209;1.046436;-0.702420;0.115215;0.309890;1.009627;0.699333;
6.003647;0.699308;0.405197;1.046248;-0.702892;0.116894;0.308754;1.009814;0.699308;
6.004159;0.699290;0.405167;1.046055;-0.703370;0.118574;0.307599;1.009921;0.699290;
6.005183;0.699266;0.405091;1.045659;-0.704331;0.121935;0.305270;1.010037;0.699266;
6.006207;0.699253;0.405003;1.045250;-0.705294;0.125296;0.302925;1.010050;0.699252;
6.008255;0.699223;0.404851;1.044402;-0.707195;0.132013;0.298249;1.010057;0.699223;
6.012351;0.699145;0.404631;1.042589;-0.710889;0.145428;0.288942;1.010056;0.699145;
6.016447;0.699041;0.404474;1.040614;-0.714438;0.158815;0.279653;1.010051;0.699041;
6.020543;0.698907;0.404362;1.038474;-0.717839;0.172172;0.270369;1.010045;0.698909;
6.028735;0.698570;0.404206;1.033692;-0.724216;0.198787;0.251759;1.010038;0.698570;
6.036927;0.698108;0.404129;1.028245;-0.729998;0.225252;0.233111;1.010025;0.698108;
6.045119;0.697514;0.404097;1.022134;-0.735178;0.251551;0.214416;1.010014;0.697513;
6.061503;0.695955;0.404072;1.007923;-0.743759;0.303584;0.176877;1.009995;0.695955;
6.077887;0.693946;0.404074;0.991098;-0.750018;0.354761;0.139236;1.009978;0.693955;
6.094271;0.691554;0.404080;0.971704;-0.754035;0.404959;0.101602;1.009964;0.691577;
6.110655;0.688847;0.404085;0.949793;-0.755894;0.454060;0.064080;1.009952;0.688881;
6.127039;0.685892;0.404090;0.925424;-0.755685;0.501949;0.026770;1.009943;0.685936;
6.143423;0.682745;0.404096;0.898660;-0.753488;0.548511;-0.010237;1.009935;0.682797;
6.159807;0.679453;0.404105;0.869569;-0.749377;0.593632;-0.046861;1.009929;0.679512;
6.176191;0.676058;0.404117;0.838225;-0.743423;0.637201;-0.083024;1.009924;0.676124;
6.192575;0.672596;0.404130;0.804707;-0.735689;0.679112;-0.118658;1.009921;0.672668;
6.208959;0.669095;0.404146;0.769100;-0.726237;0.719258;-0.153694;1.009918;0.669173;
6.225343;0.665580;0.404163;0.731494;-0.715126;0.757538;-0.188070;1.009917;0.665665;
6.241727;0.662074;0.404182;0.691984;-0.702409;0.793856;-0.221725;1.009916;0.662164;
6.258111;0.658591;0.404202;0.650670;-0.688142;0.828117;-0.254599;1.009915;0.658687;
6.274495;0.655146;0.404223;0.607657;-0.672375;0.860233;-0.286636;1.009915;0.655248;
6.290879;0.651751;0.404246;0.563054;-0.655161;0.890121;-0.317778;1.009916;0.651858;
6.307263;0.648415;0.404270;0.516977;-0.636550;0.917702;-0.347971;1.009917;0.648526;
6.323647;0.645141;0.404294;0.469542;-0.616592;0.942902;-0.377160;1.009918;0.645259;
6.340031;0.641937;0.404320;0.420872;-0.595342;0.965657;-0.405293;1.009919;0.642060;
6.356415;0.638808;0.404348;0.371093;-0.572854;0.985904;-0.432320;1.009920;0.638935;
6.372799;0.635755;0.404375;0.320331;-0.549177;1.003590;-0.458192;1.009922;0.635885;
6.389183;0.632774;0.404399;0.268721;-0.524365;1.018665;-0.482854;1.009924;0.632913;
6.405567;0.629876;0.404431;0.216395;-0.498487;1.031090;-0.506266;1.009925;0.630019;
6.438335;0.624342;0.404582;0.110138;-0.443822;1.047868;-0.549172;1.009919;0.624342;
6.471103;0.619148;0.404648;0.002663;-0.385505;1.053709;-0.586615;1.009933;0.619234;
6.499999;0.614792;0.404629;-0.092179;-0.331478;1.049720;-0.614780;1.009936;0.615020;
6.499999;0.614787;0.404640;-0.092219;-0.331464;1.049720;-0.614787;1.009993;0.614787;
6.500000;0.614788;0.404638;-0.092219;-0.331462;1.049720;-0.614788;1.009984;0.614788;
6.500001;0.614789;0.404636;-0.092220;-0.331460;1.049720;-0.614789;1.009974;0.614789;
6.500003;0.614791;0.404632;-0.092220;-0.331457;1.049719;-0.614791;1.009956;0.614791;
6.500007;0.614794;0.404625;-0.092220;-0.331449;1.049718;-0.614794;1.009918;0.614794;
6.500015;0.614802;0.404609;-0.092222;-0.331434;1.049716;-0.614802;1.009843;0.614802;
6.500031;0.614816;0.404579;-0.092224;-0.331404;1.049711;-0.614816;1.009696;0.614816;
6.500063;0.614843;0.404520;-0.092228;-0.331346;1.049703;-0.614843;1.009407;0.614843;
6.500127;0.614895;0.404407;-0.092236;-0.331234;1.049686;-0.614895;1.008853;0.614895;
6.500255;0.614989;0.404202;-0.092250;-0.331032;1.049655;-0.614989;1.007839;0.614989;
6.500511;0.615141;0.403860;-0.092272;-0.330696;1.049605;-0.615141;1.006126;0.615141;
6.500882;0.615301;0.403487;-0.092296;-0.330329;1.049550;-0.615301;1.004200;0.615301;
6.500883;0.615301;0.403486;-0.092296;-0.330328;1.049550;-0.615301;1.004196;0.615301;
6.500884;0.615302;0.403486;-0.092297;-0.330328;1.049550;-0.615302;1.004192;0.615302;
6.500886;0.615302;0.403484;-0.092297;-0.330326;1.049550;-0.615302;1.004184;0.615302;
6.500890;0.615303;0.403481;-0.092297;-0.330323;1.049549;-0.615303;1.004168;0.615303;
6.500898;0.615306;0.403475;-0.092297;-0.330317;1.049548;-0.615306;1.004136;0.615306;
6.500914;0.615311;0.403463;-0.092298;-0.330306;1.049547;-0.615311;1.004073;0.615311;
6.500933;0.615316;0.403450;-0.092299;-0.330293;1.049545;-0.615316;1.004000;0.615316;
6.500934;0.615316;0.403449;-0.092299;-0.330292;1.049544;-0.615316;1.003996;0.615316;
6.500935;0.615316;0.403448;-0.092299;-0.330291;1.049544;-0.615316;1.003993;0.615316;
6.500937;0.615317;0.403447;-0.092299;-0.330290;1.049544;-0.615317;1.003985;0.615317;
6.500941;0.615318;0.403444;-0.092299;-0.330287;1.049544;-0.615318;1.003969;0.615318;
6.500949;0.615320;0.403439;-0.092299;-0.330282;1.049543;-0.615320;1.003939;0.615320;
6.500965;0.615325;0.403427;-0.092300;-0.330271;1.049541;-0.615325;1.003879;0.615325;
6.500997;0.615333;0.403406;-0.092301;-0.330250;1.049538;-0.615333;1.003761;0.615333;
6.501061;0.615349;0.403365;-0.092304;-0.330210;1.049532;-0.615349;1.003535;0.615349;
6.501189;0.615376;0.403291;-0.092308;-0.330138;1.049521;-0.615376;1.003121;0.615376;
6.501445;0.615417;0.403170;-0.092314;-0.330021;1.049504;-0.615417;1.002422;0.615417;
6.501957;0.615456;0.403013;-0.092320;-0.329872;1.049481;-0.615456;1.001408;0.615456;
6.502981;0.615434;0.402891;-0.092316;-0.329765;1.049465;-0.615434;1.000291;0.615434;
6.504005;0.615334;0.402920;-0.092301;-0.329808;1.049472;-0.615334;0.999899;0.615334;
6.505029;0.615202;0.403007;-0.092282;-0.329909;1.049487;-0.615202;0.999808;0.615202;
6.507077;0.614924;0.403187;-0.092240;-0.330120;1.049519;-0.614924;0.999773;0.614924;
6.511173;0.614386;0.403462;-0.092159;-0.330460;1.049570;-0.614386;0.999856;0.614386;
6.515269;0.613887;0.403660;-0.092084;-0.330724;1.049609;-0.613887;0.999878;0.613887;
6.519365;0.613424;0.403808;-0.092015;-0.330935;1.049641;-0.613424;0.999887;0.613424;
6.527557;0.612586;0.404028;-0.091889;-0.331277;1.049692;-0.612586;0.999900;0.612586;
6.535749;0.611890;0.404164;-0.091785;-0.331516;1.049728;-0.611890;0.999912;0.611890;
6.543941;0.611345;0.404249;-0.091703;-0.331684;1.049753;-0.611345;0.999924;0.611345;
6.560325;0.610694;0.404378;-0.091605;-0.331910;1.049787;-0.610694;0.999945;0.610694;
6.576709;0.610587;0.404476;-0.091589;-0.332017;1.049803;-0.610587;0.999964;0.610587;
6.593093;0.610964;0.404567;-0.091646;-0.332037;1.049806;-0.610964;0.999981;0.610964;
6.609477;0.611765;0.404657;-0.091766;-0.331985;1.049798;-0.611765;0.999996;0.611765;
6.625861;0.612931;0.404744;-0.091941;-0.331870;1.049781;-0.612931;1.000009;0.612931;
6.642245;0.614412;0.404829;-0.092163;-0.331699;1.049756;-0.614412;1.000020;0.614412;
6.658629;0.616161;0.404910;-0.092425;-0.331479;1.049723;-0.616161;1.000030;0.616161;
6.675013;0.618140;0.404988;-0.092722;-0.331217;1.049683;-0.618140;1.000038;0.618140;
6.691397;0.620312;0.405063;-0.093048;-0.330918;1.049638;-0.620312;1.000045;0.620312;
6.707781;0.622646;0.405135;-0.093398;-0.330588;1.049589;-0.622646;1.000051;0.622646;
6.724165;0.625114;0.405205;-0.093768;-0.330231;1.049535;-0.625114;1.000056;0.625114;
6.740549;0.627690;0.405273;-0.094155;-0.329852;1.049478;-0.627690;1.000061;0.627690;
6.756933;0.630352;0.405338;-0.094554;-0.329454;1.049419;-0.630352;1.000064;0.630352;
6.773317;0.633078;0.405401;-0.094963;-0.329042;1.049357;-0.633078;1.000067;0.633078;
6.806085;0.638629;0.405522;-0.095796;-0.328188;1.049229;-0.638629;1.000071;0.638629;
6.835576;0.643675;0.405625;-0.096553;-0.327398;1.049110;-0.643675;1.000072;0.643675;
6.865067;0.648683;0.405723;-0.097304;-0.326603;1.048991;-0.648683;1.000072;0.648683;
6.891609;0.653101;0.405807;-0.097966;-0.325894;1.048885;-0.653101;1.000071;0.653101;
6.918151;0.657377;0.405887;-0.098608;-0.325201;1.048781;-0.657377;1.000069;0.657377;
6.942039;0.661079;0.405957;-0.099163;-0.324597;1.048690;-0.661079;1.000067;0.661079;
6.965927;0.664612;0.406023;-0.099693;-0.324017;1.048603;-0.664612;1.000064;0.664612;
6.989815;0.667955;0.406087;-0.100195;-0.323466;1.048521;-0.667955;1.000060;0.667955;
7.013703;0.671091;0.406148;-0.100665;-0.322948;1.048443;-0.671091;1.000056;0.671091;
7.037590;0.674008;0.406206;-0.101103;-0.322464;1.048370;-0.674008;1.000052;0.674008;
7.061478;0.676698;0.406261;-0.101506;-0.322018;1.048303;-0.676698;1.000048;0.676698;
7.085366;0.679159;0.406315;-0.101875;-0.321610;1.048242;-0.679159;1.000044;0.679159;
7.115646;0.681957;0.406378;-0.102295;-0.321147;1.048173;-0.681957;1.000039;0.681957;
7.145926;0.684408;0.406438;-0.102663;-0.320743;1.048112;-0.684408;1.000034;0.684408;
7.176205;0.686539;0.406494;-0.102982;-0.320394;1.048060;-0.686539;1.000029;0.686539;
7.203457;0.688208;0.406541;-0.103233;-0.320124;1.048019;-0.688208;1.000026;0.688208;
7.230709;0.689672;0.406586;-0.103452;-0.319889;1.047984;-0.689672;1.000022;0.689672;
7.245498;0.690361;0.406608;-0.103556;-0.319779;1.047967;-0.690361;1.000021;0.690361;
7.260286;0.691008;0.406630;-0.103653;-0.319676;1.047952;-0.691008;1.000020;0.691008;
7.275075;0.691616;0.406652;-0.103744;-0.319581;1.047938;-0.691616;1.000018;0.691616;
7.289864;0.692200;0.406673;-0.103831;-0.319489;1.047924;-0.692200;1.000017;0.692200;
7.304652;0.692754;0.406693;-0.103915;-0.319403;1.047911;-0.692754;1.000016;0.692754;
7.319441;0.693279;0.406712;-0.103993;-0.319321;1.047899;-0.693279;1.000016;0.693279;
7.349019;0.694256;0.406750;-0.104140;-0.319170;1.047876;-0.694256;1.000014;0.694256;
7.378596;0.695149;0.406785;-0.104274;-0.319032;1.047855;-0.695149;1.000013;0.695149;
7.409246;0.696001;0.406819;-0.104402;-0.318901;1.047836;-0.696001;1.000012;0.696001;
7.439895;0.696789;0.406851;-0.104520;-0.318780;1.047818;-0.696789;1.000011;0.696789;
7.470545;0.697515;0.406881;-0.104629;-0.318668;1.047801;-0.697515;1.000010;0.697515;
7.501195;0.698179;0.406909;-0.104728;-0.318567;1.047786;-0.698179;1.000009;0.698179;
7.528779;0.698717;0.406932;-0.104809;-0.318485;1.047773;-0.698717;1.000008;0.698717;
7.543612;0.698972;0.406944;-0.104847;-0.318447;1.047768;-0.698972;1.000008;0.698972;
7.558444;0.699208;0.406955;-0.104883;-0.318412;1.047762;-0.699208;1.000007;0.699208;
7.573276;0.699423;0.406966;-0.104915;-0.318381;1.047758;-0.699423;1.000007;0.699423;
7.602941;0.699801;0.406986;-0.104972;-0.318327;1.047750;-0.699801;1.000005;0.699801;
7.632606;0.700095;0.407004;-0.105016;-0.318287;1.047744;-0.700095;1.000004;0.700095;
7.662270;0.700302;0.407021;-0.105047;-0.318262;1.047740;-0.700302;1.000002;0.700302;
7.691935;0.700424;0.407035;-0.105065;-0.318253;1.047739;-0.700424;1.000001;0.700424;
7.721599;0.700467;0.407048;-0.105072;-0.318256;1.047739;-0.700467;1.000000;0.700467;
7.751264;0.700444;0.407059;-0.105068;-0.318270;1.047741;-0.700444;0.999999;0.700444;
7.780929;0.700369;0.407069;-0.105057;-0.318293;1.047745;-0.700369;0.999998;0.700369;
7.810593;0.700258;0.407077;-0.105040;-0.318322;1.047749;-0.700258;0.999998;0.700258;
7.828345;0.700178;0.407080;-0.105028;-0.318340;1.047752;-0.700178;0.999998;0.700178;
7.846096;0.700099;0.407083;-0.105016;-0.318358;1.047754;-0.700099;0.999998;0.700099;
7.863847;0.700025;0.407086;-0.105005;-0.318375;1.047757;-0.700025;0.999998;0.700025;
7.881599;0.699955;0.407088;-0.104995;-0.318391;1.047759;-0.699955;0.999998;0.699955;
7.899350;0.699892;0.407090;-0.104985;-0.318404;1.047761;-0.699892;0.999998;0.699892;
7.917101;0.699838;0.407092;-0.104977;-0.318416;1.047763;-0.699838;0.999999;0.699838;
7.952604;0.699769;0.407093;-0.104967;-0.318431;1.047765;-0.699769;0.999999;0.699769;
7.988106;0.699752;0.407093;-0.104964;-0.318434;1.047766;-0.699752;1.000000;0.699752;
8.023609;0.699785;0.407092;-0.104969;-0.318427;1.047765;-0.699785;1.000001;0.699785;
8.059112;0.699862;0.407089;-0.104981;-0.318409;1.047762;-0.699862;1.000001;0.699862;
8.091064;0.699956;0.407085;-0.104995;-0.318387;1.047759;-0.699956;1.000002;0.699956;
8.123016;0.700061;0.407080;-0.105011;-0.318363;1.047755;-0.700061;1.000002;0.700061;
8.140004;0.700116;0.407077;-0.105019;-0.318349;1.047753;-0.700116;1.000002;0.700116;
8.156992;0.700167;0.407073;-0.105027;-0.318336;1.047751;-0.700167;1.000001;0.700167;
8.173980;0.700211;0.407069;-0.105033;-0.318324;1.047749;-0.700211;1.000001;0.700211;
8.207955;0.700278;0.407059;-0.105043;-0.318302;1.047746;-0.700278;1.000001;0.700278;
8.241931;0.700310;0.407049;-0.105048;-0.318287;1.047744;-0.700310;1.000000;0.700310;
8.275906;0.700301;0.407037;-0.105047;-0.318277;1.047742;-0.700301;1.000000;0.700301;
8.311139;0.700250;0.407023;-0.105039;-0.318274;1.047742;-0.700250;0.999999;0.700250;
8.346372;0.700164;0.407007;-0.105026;-0.318277;1.047742;-0.700164;0.999999;0.700164;
8.381604;0.700053;0.406990;-0.105009;-0.318282;1.047743;-0.700053;0.999998;0.700053;
8.416837;0.699933;0.406972;-0.104991;-0.318288;1.047744;-0.699933;0.999998;0.699933;
8.434985;0.699872;0.406961;-0.104982;-0.318291;1.047744;-0.699872;0.999998;0.699872;
8.453133;0.699816;0.406951;-0.104974;-0.318292;1.047744;-0.699816;0.999999;0.699816;
8.471281;0.699767;0.406940;-0.104967;-0.318291;1.047744;-0.699767;0.999999;0.699767;
8.507577;0.699691;0.406918;-0.104955;-0.318285;1.047743;-0.699691;0.999999;0.699691;
8.543873;0.699652;0.406894;-0.104949;-0.318271;1.047741;-0.699652;1.000000;0.699652;
8.580169;0.699652;0.406869;-0.104949;-0.318249;1.047738;-0.699652;1.000000;0.699652;
8.616276;0.699690;0.406844;-0.104955;-0.318218;1.047733;-0.699690;1.000001;0.699690;
8.652383;0.699758;0.406817;-0.104965;-0.318181;1.047728;-0.699758;1.000001;0.699758;
8.688491;0.699846;0.406790;-0.104978;-0.318139;1.047722;-0.699846;1.000001;0.699846;
8.724598;0.699941;0.406761;-0.104993;-0.318095;1.047715;-0.699941;1.000001;0.699941;
8.743636;0.699989;0.406746;-0.105000;-0.318072;1.047711;-0.699989;1.000001;0.699989;
8.762675;0.700031;0.406730;-0.105006;-0.318049;1.047708;-0.700031;1.000001;0.700031;
8.781713;0.700065;0.406714;-0.105011;-0.318028;1.047705;-0.700065;1.000001;0.700065;
8.800751;0.700095;0.406697;-0.105016;-0.318007;1.047702;-0.700095;1.000001;0.700095;
8.819790;0.700118;0.406681;-0.105019;-0.317987;1.047699;-0.700118;1.000001;0.700118;
8.838828;0.700132;0.406664;-0.105021;-0.317969;1.047696;-0.700132;1.000000;0.700132;
8.876905;0.700134;0.406629;-0.105022;-0.317937;1.047691;-0.700134;1.000000;0.700134;
8.914982;0.700105;0.406593;-0.105017;-0.317910;1.047687;-0.700105;0.999999;0.700105;
8.953059;0.700050;0.406556;-0.105009;-0.317887;1.047684;-0.700050;0.999999;0.700050;
8.991136;0.699979;0.406518;-0.104998;-0.317865;1.047680;-0.699979;0.999999;0.699979;
9.029212;0.699910;0.406478;-0.104988;-0.317842;1.047677;-0.699910;0.999999;0.699910;
9.059953;0.699864;0.406446;-0.104981;-0.317821;1.047674;-0.699864;0.999999;0.699864;
9.086029;0.699836;0.406418;-0.104977;-0.317801;1.047671;-0.699836;1.000000;0.699836;
9.109497;0.699819;0.406392;-0.104974;-0.317781;1.047668;-0.699819;1.000000;0.699819;
9.132966;0.699812;0.406367;-0.104973;-0.317759;1.047665;-0.699812;1.000000;0.699812;
9.156434;0.699815;0.406341;-0.104974;-0.317735;1.047661;-0.699815;1.000000;0.699815;
9.203372;0.699838;0.406288;-0.104977;-0.317682;1.047653;-0.699838;1.000000;0.699838;
9.245335;0.699881;0.406240;-0.104984;-0.317631;1.047645;-0.699881;1.000001;0.699881;
9.287298;0.699936;0.406191;-0.104992;-0.317575;1.047637;-0.699936;1.000001;0.699936;
9.329262;0.699994;0.406142;-0.105001;-0.317519;1.047629;-0.699994;1.000001;0.699994;
9.353893;0.700024;0.406112;-0.105005;-0.317486;1.047624;-0.700024;1.000001;0.700024;
9.378524;0.700047;0.406082;-0.105009;-0.317455;1.047619;-0.700047;1.000000;0.700047;
9.403156;0.700064;0.406052;-0.105011;-0.317424;1.047614;-0.700064;1.000000;0.700064;
9.452418;0.700079;0.405991;-0.105013;-0.317366;1.047605;-0.700079;1.000000;0.700079;
9.501681;0.700068;0.405929;-0.105012;-0.317311;1.047597;-0.700068;1.000000;0.700068;
9.552557;0.700029;0.405864;-0.105006;-0.317259;1.047589;-0.700029;1.000000;0.700029;
9.590683;0.699998;0.405814;-0.105001;-0.317219;1.047584;-0.699998;1.000000;0.699998;
9.623791;0.699973;0.405771;-0.104997;-0.317184;1.047578;-0.699973;1.000000;0.699973;
9.656899;0.699953;0.405727;-0.104994;-0.317148;1.047573;-0.699953;1.000000;0.699953;
9.690007;0.699939;0.405683;-0.104992;-0.317111;1.047567;-0.699939;1.000000;0.699939;
9.756224;0.699928;0.405594;-0.104991;-0.317032;1.047555;-0.699928;1.000000;0.699928;
9.822440;0.699941;0.405504;-0.104993;-0.316947;1.047543;-0.699941;1.000000;0.699941;
9.924745;0.699984;0.405363;-0.104999;-0.316810;1.047522;-0.699984;1.000000;0.699984;
9.981509;0.700002;0.405283;-0.105002;-0.316734;1.047511;-0.700002;1.000000;0.700002;
10.038272;0.700012;0.405204;-0.105003;-0.316659;1.047499;-0.700012;1.000000;0.700012;
10.095036;0.700013;0.405123;-0.105003;-0.316585;1.047488;-0.700013;1.000000;0.700013;
10.151800;0.700010;0.405043;-0.105003;-0.316512;1.047477;-0.700010;1.000000;0.700010;
10.208563;0.700003;0.404962;-0.105002;-0.316440;1.047467;-0.700003;1.000000;0.700003;
10.322091;0.699988;0.404799;-0.105000;-0.316294;1.047445;-0.699988;1.000000;0.699988;
10.435618;0.699986;0.404635;-0.104999;-0.316144;1.047422;-0.699986;1.000000;0.699986;
10.521844;0.699990;0.404510;-0.105000;-0.316029;1.047405;-0.699990;1.000000;0.699990;
10.608070;0.699996;0.404385;-0.105001;-0.315914;1.047388;-0.699996;1.000000;0.699996;
10.780521;0.700000;0.404137;-0.105001;-0.315687;1.047354;-0.700000;1.000000;0.700000;
10.935728;0.700000;0.403915;-0.105001;-0.315484;1.047323;-0.700000;1.000000;0.700000;
11.090934;0.699999;0.403695;-0.105001;-0.315284;1.047293;-0.699999;1.000000;0.699999;
11.401347;0.699999;0.403270;-0.105001;-0.314895;1.047235;-0.699999;1.000000;0.699999;
11.711759;0.700000;0.402862;-0.105001;-0.314522;1.047179;-0.700000;1.000000;0.700000;
12.332585;0.700000;0.402130;-0.105001;-0.313853;1.047079;-0.700000;1.000000;0.700000;
12.953410;0.700000;0.401489;-0.105001;-0.313267;1.046991;-0.700000;1.000000;0.700000;
13.574235;0.700000;0.400939;-0.105001;-0.312765;1.046915;-0.700000;1.000000;0.700000;
14.815886;0.700000;0.400039;-0.105001;-0.311942;1.046792;-0.700000;1.000000;0.700000;
16.057537;0.700000;0.399429;-0.105001;-0.311384;1.046708;-0.700000;1.000000;0.700000;
18.540838;0.700000;0.398813;-0.105001;-0.310820;1.046624;-0.700000;1.000000;0.700000;
20.000000;0.700000;0.398744;-0.105001;-0.310757;1.046614;-0.700000;1.000000;0.700000;
