time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;GEN____1_SM_generator_theta;GEN____1_SM_generator_thetaInternal_value;_BUS____7-BUS____8-1_AC_side1_Distance_distance_UMonitoredPu;_BUS____7-BUS____8-1_AC_side1_Distance_distance_PMonitoredPu;_BUS____7-BUS____8-1_AC_side1_Distance_distance_QMonitoredPu;_BUS____7-BUS____8-1_AC_side1_Distance_distance_lineState;
5.380255;1.062743;1.048327;1.010963;1.021088;1.025651;1.111957;1.055435;0.000000;1.062663;1.063896;1.084060;1.094055;1.086916;1.054989;1.000314;1.000273;1.000058;1.000071;0.997968;246.952695;-9.396342;53.862017;-13.220567;0.000000;-21.423782;43.640199;27.848898;44.557330;0.000000;1.061252;1.111957;1.052054;1.012633;0.000000;1.388102;1.203847;1.089685;0.625596;5.000000;0.329169;0.306647;0.000000;0.000000;0.000000;4.000000;
5.380511;1.062770;1.048363;1.010995;1.021146;1.025712;1.112111;1.055516;0.000000;1.062756;1.063999;1.084187;1.094203;1.087059;1.055102;1.000314;1.000272;1.000058;1.000074;0.997968;246.973940;-9.381492;53.863057;-13.229890;0.000000;-21.460295;43.637059;27.837112;44.625410;0.000000;1.061276;1.112111;1.052090;1.012664;0.000000;1.387622;1.203126;1.089058;0.622515;5.000000;0.329179;0.306655;0.000000;0.000000;0.000000;4.000000;
5.381023;1.062823;1.048435;1.011059;1.021260;1.025832;1.112414;1.055676;0.000000;1.062938;1.064201;1.084438;1.094494;1.087340;1.055324;1.000313;1.000272;1.000058;1.000080;0.997968;247.016117;-9.352334;53.865049;-13.248345;0.000000;-21.532306;43.631270;27.814124;44.759094;0.000000;1.061323;1.112414;1.052161;1.012727;0.000000;1.386671;1.201697;1.087813;0.616455;5.000000;0.329198;0.306669;0.000000;0.000000;0.000000;4.000000;
5.382047;1.062927;1.048577;1.011184;1.021482;1.026067;1.113000;1.055988;0.000000;1.063292;1.064592;1.084922;1.095056;1.087885;1.055754;1.000312;1.000271;1.000059;1.000091;0.997968;247.099219;-9.296084;53.868666;-13.284524;0.000000;-21.672359;43.621583;27.770424;45.016793;0.000000;1.061417;1.113000;1.052301;1.012849;0.000000;1.384800;1.198891;1.085363;0.604737;5.000000;0.329236;0.306697;0.000000;0.000000;0.000000;4.000000;
5.384095;1.063128;1.048849;1.011427;1.021902;1.026510;1.114095;1.056574;0.000000;1.063958;1.065326;1.085829;1.096109;1.088903;1.056560;1.000309;1.000268;1.000061;1.000115;0.997968;247.260447;-9.191083;53.874338;-13.354144;0.000000;-21.937283;43.609248;27.691648;45.495268;0.000000;1.061598;1.114095;1.052572;1.013087;0.000000;1.381181;1.193485;1.080617;0.582834;5.000000;0.329311;0.306752;0.000000;0.000000;0.000000;4.000000;
5.388191;1.063503;1.049353;1.011881;1.022658;1.027305;1.116007;1.057613;0.000000;1.065133;1.066619;1.087419;1.097947;1.090682;1.057977;1.000304;1.000264;1.000063;1.000161;0.997968;247.563264;-9.005757;53.878810;-13.483797;0.000000;-22.411544;43.608956;27.565109;46.317453;0.000000;1.061936;1.116007;1.053074;1.013532;0.000000;1.374406;1.183444;1.071709;0.544590;5.000000;0.329458;0.306860;0.000000;0.000000;0.000000;4.000000;
5.396383;1.064155;1.050218;1.012677;1.023888;1.028589;1.118909;1.059251;0.000000;1.066963;1.068619;1.089850;1.100741;1.093388;1.060154;1.000293;1.000255;1.000069;1.000252;0.997968;248.093205;-8.700671;53.857292;-13.713069;0.000000;-23.172464;43.681516;27.412782;47.510799;0.000000;1.062531;1.118909;1.053941;1.014318;0.000000;1.362514;1.166088;1.055997;0.486557;5.000000;0.329732;0.307063;0.000000;0.000000;0.000000;4.000000;
5.404575;1.064692;1.050915;1.013339;1.024799;1.029531;1.120789;1.060394;0.000000;1.068212;1.069966;1.091450;1.102556;1.095150;1.061603;1.000282;1.000246;1.000076;1.000339;0.997968;248.526245;-8.448793;53.792911;-13.910754;0.000000;-23.721862;43.825661;27.369158;48.199934;0.000000;1.063027;1.120789;1.054648;1.014977;0.000000;1.352605;1.151958;1.042814;0.448949;5.000000;0.329983;0.307251;0.000000;0.000000;0.000000;4.000000;
5.412767;1.065131;1.051471;1.013888;1.025461;1.030207;1.121890;1.061153;0.000000;1.069009;1.070808;1.092414;1.103625;1.096191;1.062493;1.000271;1.000238;1.000082;1.000424;0.997968;248.868921;-8.214587;53.685117;-14.085434;0.000000;-24.105262;44.012902;27.404505;48.501450;0.000000;1.063437;1.121890;1.055218;1.015527;0.000000;1.344398;1.140550;1.031817;0.426921;5.000000;0.330209;0.307424;0.000000;0.000000;0.000000;4.000000;
5.420959;1.065487;1.051911;1.014339;1.025930;1.030678;1.122408;1.061619;0.000000;1.069463;1.071268;1.092898;1.104134;1.096689;1.062959;1.000260;1.000229;1.000088;1.000506;0.997968;249.128283;-7.973459;53.535404;-14.242878;0.000000;-24.360101;44.222023;27.494955;48.511390;0.000000;1.063774;1.122408;1.055675;1.015982;0.000000;1.337646;1.131426;1.022698;0.416576;5.000000;0.330410;0.307581;0.000000;0.000000;0.000000;4.000000;
5.437343;1.066014;1.052536;1.015020;1.026494;1.031229;1.122377;1.061992;0.000000;1.069721;1.071468;1.092980;1.104129;1.096694;1.063104;1.000237;1.000212;1.000101;1.000662;0.997968;249.432233;-7.405626;53.125969;-14.520804;0.000000;-24.621106;44.641995;27.758094;48.001034;0.000000;1.064282;1.122377;1.056333;1.016677;0.000000;1.327494;1.118259;1.008798;0.417188;5.000000;0.330737;0.307854;0.000000;0.000000;0.000000;4.000000;
5.453727;1.066336;1.052888;1.015456;1.026683;1.031395;1.121339;1.061821;0.000000;1.069346;1.070974;1.092216;1.103158;1.095758;1.062494;1.000214;1.000196;1.000114;1.000805;0.997968;249.480706;-6.706341;52.589193;-14.752553;0.000000;-24.636528;45.035783;28.082420;46.993850;0.000000;1.064604;1.121339;1.056717;1.017132;0.000000;1.321060;1.110585;0.999701;0.437946;5.000000;0.330963;0.308075;0.000000;0.000000;0.000000;4.000000;
5.470111;1.066508;1.053046;1.015711;1.026641;1.031327;1.119745;1.061324;0.000000;1.068598;1.070077;1.090974;1.101651;1.094299;1.061453;1.000191;1.000181;1.000127;1.000932;0.997968;249.313180;-5.866739;51.951255;-14.939776;0.000000;-24.503100;45.378187;28.416232;45.720211;0.000000;1.064785;1.119746;1.056903;1.017407;0.000000;1.317426;1.106867;0.994200;0.469816;5.000000;0.331088;0.308248;0.000000;0.000000;0.000000;4.000000;
5.486495;1.066569;1.053068;1.015836;1.026463;1.031126;1.117881;1.060647;0.000000;1.067646;1.068965;1.089489;1.099883;1.092582;1.060187;1.000169;1.000167;1.000140;1.001040;0.997968;248.963070;-4.896919;51.236147;-15.080504;0.000000;-24.284982;45.661391;28.728946;44.325395;0.000000;1.064863;1.117882;1.056949;1.017550;0.000000;1.315874;1.105941;0.991342;0.507097;5.000000;0.331114;0.308377;0.000000;0.000000;0.000000;4.000000;
5.499999;1.066559;1.053017;1.015868;1.026256;1.030904;1.116264;1.060019;0.000000;1.066785;1.067971;1.088185;1.098347;1.091086;1.059067;1.000151;1.000155;1.000151;1.001114;0.997968;248.558754;-4.017882;50.605373;-15.157988;0.000000;-24.070995;45.852616;28.959237;43.147410;0.000000;1.064869;1.116264;1.056914;1.017596;0.000000;1.315751;1.106639;0.990427;0.539439;5.000000;0.331064;0.308452;0.000000;0.000000;0.000000;4.000000;
5.499999;1.066559;1.053017;1.015868;1.026255;1.030903;1.116260;1.060017;0.000000;1.066783;1.067969;1.088182;1.098344;1.091083;1.059064;1.000151;1.000155;1.000151;1.001114;0.997968;248.559616;-4.021574;50.606617;-15.156854;0.000000;-24.070330;45.853404;28.959608;43.146352;0.000000;1.064869;1.116262;1.056914;1.017596;0.000000;1.315754;1.106644;0.990428;0.539487;5.000000;0.331064;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500000;1.066559;1.053018;1.015868;1.026257;1.030905;1.116267;1.060020;0.000000;1.066786;1.067972;1.088187;1.098350;1.091089;1.059069;1.000151;1.000155;1.000151;1.001114;0.997968;248.558128;-4.015353;50.604514;-15.158709;0.000000;-24.071485;45.852026;28.958965;43.148242;0.000000;1.064869;1.116267;1.056914;1.017596;0.000000;1.315749;1.106636;0.990426;0.539398;5.000000;0.331064;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500001;1.066559;1.053018;1.015868;1.026257;1.030905;1.116266;1.060020;0.000000;1.066786;1.067972;1.088187;1.098350;1.091088;1.059068;1.000151;1.000155;1.000151;1.001114;0.997968;248.558094;-4.015285;50.604465;-15.158714;0.000000;-24.071468;45.852039;28.958981;43.148153;0.000000;1.064869;1.116266;1.056914;1.017596;0.000000;1.315749;1.106636;0.990426;0.539400;5.000000;0.331063;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500003;1.066559;1.053018;1.015868;1.026257;1.030905;1.116266;1.060020;0.000000;1.066786;1.067972;1.088187;1.098349;1.091088;1.059068;1.000151;1.000155;1.000151;1.001114;0.997968;248.558115;-4.015525;50.604495;-15.158609;0.000000;-24.071361;45.852149;28.959054;43.147855;0.000000;1.064869;1.116266;1.056914;1.017596;0.000000;1.315749;1.106637;0.990426;0.539411;5.000000;0.331063;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500007;1.066559;1.053018;1.015868;1.026257;1.030905;1.116266;1.060020;0.000000;1.066786;1.067972;1.088186;1.098349;1.091088;1.059068;1.000151;1.000155;1.000151;1.001114;0.997968;248.557890;-4.014877;50.604176;-15.158740;0.000000;-24.071364;45.852115;28.959079;43.147621;0.000000;1.064869;1.116266;1.056914;1.017596;0.000000;1.315749;1.106637;0.990426;0.539415;5.000000;0.331063;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500015;1.066559;1.053017;1.015868;1.026257;1.030905;1.116265;1.060019;0.000000;1.066785;1.067971;1.088186;1.098348;1.091087;1.059067;1.000151;1.000155;1.000151;1.001114;0.997968;248.557618;-4.014333;50.603789;-15.158776;0.000000;-24.071225;45.852217;28.959209;43.146910;0.000000;1.064869;1.116265;1.056914;1.017596;0.000000;1.315750;1.106637;0.990426;0.539435;5.000000;0.331063;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500031;1.066559;1.053017;1.015868;1.026257;1.030905;1.116263;1.060018;0.000000;1.066784;1.067970;1.088184;1.098346;1.091085;1.059066;1.000151;1.000155;1.000151;1.001114;0.997968;248.557072;-4.013246;50.603017;-15.158848;0.000000;-24.070948;45.852420;28.959469;43.145489;0.000000;1.064869;1.116263;1.056914;1.017596;0.000000;1.315750;1.106639;0.990425;0.539475;5.000000;0.331063;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500063;1.066559;1.053017;1.015868;1.026256;1.030904;1.116259;1.060017;0.000000;1.066782;1.067967;1.088181;1.098342;1.091081;1.059063;1.000151;1.000155;1.000151;1.001114;0.997968;248.555982;-4.011071;50.601472;-15.158991;0.000000;-24.070393;45.852826;28.959988;43.142647;0.000000;1.064869;1.116259;1.056914;1.017596;0.000000;1.315751;1.106643;0.990425;0.539554;5.000000;0.331063;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500127;1.066559;1.053017;1.015868;1.026255;1.030903;1.116251;1.060014;0.000000;1.066778;1.067962;1.088174;1.098335;1.091074;1.059058;1.000151;1.000155;1.000151;1.001114;0.997968;248.553799;-4.006720;50.598382;-15.159276;0.000000;-24.069284;45.853638;28.961028;43.136964;0.000000;1.064869;1.116251;1.056913;1.017596;0.000000;1.315753;1.106650;0.990424;0.539712;5.000000;0.331063;0.308452;0.000000;0.000000;0.000000;4.000000;
5.500255;1.066558;1.053016;1.015868;1.026253;1.030901;1.116235;1.060007;0.000000;1.066769;1.067952;1.088162;1.098320;1.091059;1.059046;1.000151;1.000155;1.000151;1.001115;0.997968;248.549427;-3.998014;50.592200;-15.159844;0.000000;-24.067064;45.855260;28.963104;43.125598;0.000000;1.064869;1.116235;1.056913;1.017596;0.000000;1.315758;1.106664;0.990423;0.540029;5.000000;0.331062;0.308453;0.000000;0.000000;0.000000;4.000000;
5.500511;1.066558;1.053014;1.015868;1.026248;1.030896;1.116203;1.059995;0.000000;1.066752;1.067933;1.088136;1.098290;1.091030;1.059024;1.000151;1.000155;1.000151;1.001116;0.997968;248.540660;-3.980586;50.579828;-15.160971;0.000000;-24.062622;45.858494;28.967247;43.102872;0.000000;1.064868;1.116203;1.056911;1.017596;0.000000;1.315767;1.106692;0.990420;0.540663;5.000000;0.331060;0.308454;0.000000;0.000000;0.000000;4.000000;
5.501023;1.066556;1.053011;1.015868;1.026239;1.030886;1.116140;1.059969;0.000000;1.066717;1.067893;1.088084;1.098229;1.090971;1.058980;1.000150;1.000154;1.000152;1.001119;0.997968;248.523031;-3.945669;50.555059;-15.163183;0.000000;-24.053728;45.864923;28.975498;43.057439;0.000000;1.064867;1.116140;1.056908;1.017597;0.000000;1.315787;1.106749;0.990415;0.541930;5.000000;0.331057;0.308456;0.000000;0.000000;0.000000;4.000000;
5.502047;1.066553;1.053004;1.015867;1.026221;1.030867;1.116013;1.059918;0.000000;1.066648;1.067814;1.087982;1.098109;1.090854;1.058891;1.000149;1.000154;1.000153;1.001123;0.997968;248.487396;-3.875594;50.505418;-15.167444;0.000000;-24.035902;45.877630;28.991859;42.966659;0.000000;1.064865;1.116013;1.056903;1.017597;0.000000;1.315828;1.106867;0.990409;0.544463;5.000000;0.331050;0.308461;0.000000;0.000000;0.000000;4.000000;
5.504095;1.066545;1.052989;1.015865;1.026184;1.030828;1.115760;1.059816;0.000000;1.066510;1.067656;1.087776;1.097868;1.090619;1.058714;1.000146;1.000152;1.000154;1.001133;0.997968;248.414639;-3.734509;50.405737;-15.175307;0.000000;-24.000102;45.902452;29.024017;42.785450;0.000000;1.064861;1.115760;1.056890;1.017597;0.000000;1.315924;1.107117;0.990413;0.549523;5.000000;0.331035;0.308469;0.000000;0.000000;0.000000;4.000000;
5.508191;1.066528;1.052958;1.015858;1.026108;1.030749;1.115256;1.059611;0.000000;1.066233;1.067338;1.087366;1.097389;1.090152;1.058359;1.000141;1.000149;1.000158;1.001151;0.997968;248.263339;-3.448872;50.204923;-15.188355;0.000000;-23.927993;45.949820;29.086085;42.424544;0.000000;1.064849;1.115256;1.056862;1.017594;0.000000;1.316161;1.107669;0.990475;0.559615;5.000000;0.331001;0.308484;0.000000;0.000000;0.000000;4.000000;
5.516383;1.066485;1.052886;1.015835;1.025954;1.030588;1.114253;1.059198;0.000000;1.065678;1.066704;1.086548;1.096435;1.089221;1.057651;1.000131;1.000143;1.000164;1.001183;0.997968;247.938879;-2.865856;49.798538;-15.203375;0.000000;-23.782241;46.036171;29.201368;41.709499;0.000000;1.064817;1.114253;1.056798;1.017578;0.000000;1.316804;1.108956;0.990796;0.579662;5.000000;0.330915;0.308507;0.000000;0.000000;0.000000;4.000000;
5.532767;1.066372;1.052716;1.015760;1.025633;1.030258;1.112283;1.058370;0.000000;1.064569;1.065442;1.084932;1.094560;1.087389;1.056248;1.000111;1.000131;1.000178;1.001228;0.997968;247.212240;-1.669546;48.974643;-15.186387;0.000000;-23.487327;46.180417;29.397812;40.310694;0.000000;1.064725;1.112283;1.056641;1.017514;0.000000;1.318637;1.112103;0.992064;0.619078;5.000000;0.330678;0.308526;0.000000;0.000000;0.000000;4.000000;
5.565535;1.066070;1.052311;1.015538;1.024966;1.029579;1.108493;1.056734;0.000000;1.062395;1.062980;1.081805;1.090952;1.083860;1.053523;1.000075;1.000111;1.000204;1.001245;0.997968;245.519491;0.718512;47.337981;-14.945642;0.000000;-22.893937;46.386839;29.666097;37.658838;0.000000;1.064467;1.108493;1.056255;1.017308;0.000000;1.323804;1.119821;0.996179;0.694862;5.000000;0.329961;0.308473;0.000000;0.000000;0.000000;4.000000;
5.598303;1.065701;1.051857;1.015262;1.024277;1.028879;1.104908;1.055142;0.000000;1.060304;1.060622;1.078831;1.087534;1.080514;1.050922;1.000043;1.000094;1.000230;1.001168;0.997968;243.593291;2.951567;45.778398;-14.410248;0.000000;-22.300554;46.515854;29.783713;35.217552;0.000000;1.064141;1.104909;1.055813;1.017040;0.000000;1.330318;1.128661;1.001544;0.766544;5.000000;0.328954;0.308314;0.000000;0.000000;0.000000;4.000000;
5.631071;1.065299;1.051388;1.014975;1.023573;1.028156;1.101520;1.053613;0.000000;1.058322;1.058391;1.076021;1.084303;1.077354;1.048461;1.000018;1.000081;1.000255;1.001008;0.997968;241.541935;4.853280;44.366140;-13.563214;0.000000;-21.709750;46.600709;29.770256;33.003471;0.000000;1.063781;1.101523;1.055352;1.016753;0.000000;1.337507;1.137869;1.007292;0.834269;5.000000;0.327703;0.308071;0.000000;0.000000;0.000000;4.000000;
5.663839;1.064886;1.050925;1.014702;1.022852;1.027404;1.098318;1.052154;0.000000;1.056464;1.056297;1.073376;1.081246;1.074373;1.046146;0.999997;1.000071;1.000277;1.000782;0.997968;239.462288;6.284337;43.152094;-12.399639;0.000000;-21.121081;46.664203;29.643740;31.026755;0.000000;1.063410;1.098321;1.054896;1.016473;0.000000;1.344931;1.147000;1.012891;0.898299;5.000000;0.326258;0.307770;0.000000;0.000000;0.000000;4.000000;
5.696607;1.064473;1.050477;1.014456;1.022111;1.026614;1.095288;1.050766;0.000000;1.054735;1.054346;1.070894;1.078352;1.071561;1.043976;0.999982;1.000064;1.000298;1.000509;0.997968;237.436749;7.149043;42.166210;-10.927533;0.000000;-20.533206;46.722076;29.421107;29.290467;0.000000;1.063040;1.095291;1.054454;1.016214;0.000000;1.352334;1.155837;1.018062;0.958914;5.000000;0.324668;0.307433;0.000000;0.000000;0.000000;4.000000;
5.729375;1.064069;1.050047;1.014242;1.021346;1.025781;1.092421;1.049450;0.000000;1.053137;1.052536;1.068570;1.075610;1.068910;1.041950;0.999972;1.000059;1.000315;1.000214;0.997968;235.530430;7.403453;41.415977;-9.169358;0.000000;-19.946314;46.784440;29.118246;27.792828;0.000000;1.062678;1.092422;1.054031;1.015983;0.000000;1.359571;1.164295;1.022697;1.016293;5.000000;0.322983;0.307081;0.000000;0.000000;0.000000;4.000000;
5.752221;1.063795;1.049759;1.014110;1.020801;1.025180;1.090515;1.048573;0.000000;1.052097;1.051354;1.067041;1.073788;1.067155;1.040619;0.999968;1.000057;1.000326;1.000019;0.997968;234.310176;7.254335;41.008839;-7.819733;0.000000;-19.540719;46.835599;28.875344;26.878899;0.000000;1.062434;1.090516;1.053748;1.015836;0.000000;1.364453;1.169959;1.025635;1.054401;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752221;1.063795;1.049759;1.014110;1.020801;1.025180;1.090516;1.048573;0.000000;1.052097;1.051355;1.067042;1.073788;1.067156;1.040620;0.999968;1.000057;1.000326;1.000019;0.997968;234.310533;7.253301;41.009296;-7.819436;0.000000;-19.540771;46.835578;28.875230;26.879420;0.000000;1.062434;1.090516;1.053748;1.015836;0.000000;1.364453;1.169959;1.025634;1.054410;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752222;1.063795;1.049759;1.014110;1.020802;1.025180;1.090516;1.048573;0.000000;1.052097;1.051355;1.067042;1.073788;1.067156;1.040620;0.999968;1.000057;1.000326;1.000019;0.997968;234.310536;7.253300;41.009217;-7.819256;0.000000;-19.540551;46.835212;28.875369;26.879353;0.000000;1.062434;1.090516;1.053748;1.015836;0.000000;1.364452;1.169958;1.025632;1.054408;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752223;1.063795;1.049759;1.014110;1.020802;1.025180;1.090516;1.048573;0.000000;1.052097;1.051355;1.067042;1.073788;1.067156;1.040620;0.999968;1.000057;1.000326;1.000019;0.997968;234.310483;7.253287;41.009203;-7.819194;0.000000;-19.540533;46.835215;28.875357;26.879316;0.000000;1.062434;1.090516;1.053748;1.015836;0.000000;1.364452;1.169958;1.025632;1.054409;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752225;1.063795;1.049759;1.014110;1.020802;1.025180;1.090516;1.048573;0.000000;1.052097;1.051355;1.067042;1.073788;1.067155;1.040620;0.999968;1.000057;1.000326;1.000019;0.997968;234.310374;7.253258;41.009177;-7.819075;0.000000;-19.540510;46.835242;28.875324;26.879243;0.000000;1.062434;1.090516;1.053748;1.015836;0.000000;1.364452;1.169959;1.025632;1.054413;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752229;1.063795;1.049759;1.014110;1.020802;1.025180;1.090515;1.048573;0.000000;1.052097;1.051355;1.067041;1.073788;1.067155;1.040619;0.999968;1.000057;1.000326;1.000019;0.997968;234.310167;7.253204;41.009113;-7.818816;0.000000;-19.540426;46.835228;28.875287;26.879092;0.000000;1.062434;1.090515;1.053748;1.015836;0.000000;1.364453;1.169960;1.025633;1.054419;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752229;1.063795;1.049759;1.014110;1.020801;1.025180;1.090515;1.048573;0.000000;1.052097;1.051355;1.067041;1.073788;1.067155;1.040619;0.999968;1.000057;1.000326;1.000019;0.997968;234.310128;7.253194;41.009102;-7.818769;0.000000;-19.540412;46.835227;28.875279;26.879064;0.000000;1.062434;1.090515;1.053748;1.015836;0.000000;1.364453;1.169960;1.025633;1.054420;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752229;1.063795;1.049759;1.014110;1.020801;1.025180;1.090515;1.048573;0.000000;1.052097;1.051355;1.067041;1.073788;1.067155;1.040619;0.999968;1.000057;1.000326;1.000019;0.997968;234.310128;7.253194;41.009102;-7.818769;0.000000;-19.540412;46.835227;28.875279;26.879064;0.000000;1.062434;1.090515;1.053748;1.015836;0.000000;1.364453;1.169960;1.025633;1.054420;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752229;1.063795;1.049759;1.014110;1.020801;1.025180;1.090515;1.048573;0.000000;1.052097;1.051355;1.067041;1.073788;1.067155;1.040619;0.999968;1.000057;1.000326;1.000019;0.997968;234.310128;7.253194;41.009102;-7.818769;0.000000;-19.540412;46.835227;28.875279;26.879064;0.000000;1.062434;1.090515;1.053748;1.015836;0.000000;1.364453;1.169960;1.025633;1.054420;5.000000;0.321794;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752237;1.063795;1.049759;1.014110;1.020801;1.025180;1.090515;1.048573;0.000000;1.052096;1.051354;1.067041;1.073787;1.067155;1.040619;0.999968;1.000057;1.000326;1.000019;0.997968;234.309745;7.253094;41.008994;-7.818313;0.000000;-19.540284;46.835246;28.875193;26.878793;0.000000;1.062434;1.090515;1.053748;1.015836;0.000000;1.364455;1.169962;1.025634;1.054432;5.000000;0.321793;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752253;1.063795;1.049758;1.014110;1.020801;1.025179;1.090514;1.048572;0.000000;1.052096;1.051353;1.067040;1.073786;1.067153;1.040618;0.999968;1.000057;1.000326;1.000019;0.997968;234.308902;7.252873;41.008757;-7.817306;0.000000;-19.539999;46.835281;28.875005;26.878196;0.000000;1.062434;1.090514;1.053748;1.015836;0.000000;1.364458;1.169965;1.025636;1.054458;5.000000;0.321793;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752285;1.063795;1.049758;1.014110;1.020800;1.025179;1.090511;1.048571;0.000000;1.052094;1.051352;1.067038;1.073783;1.067151;1.040616;0.999968;1.000057;1.000326;1.000018;0.997968;234.307216;7.252432;41.008281;-7.815292;0.000000;-19.539430;46.835352;28.874630;26.877001;0.000000;1.062434;1.090511;1.053747;1.015835;0.000000;1.364465;1.169973;1.025640;1.054511;5.000000;0.321791;0.306842;0.000000;0.000000;0.000000;4.000000;
5.752349;1.063794;1.049757;1.014109;1.020799;1.025177;1.090506;1.048568;0.000000;1.052091;1.051349;1.067033;1.073778;1.067146;1.040613;0.999968;1.000057;1.000326;1.000018;0.997968;234.303844;7.251548;41.007331;-7.811265;0.000000;-19.538292;46.835494;28.873880;26.874612;0.000000;1.062433;1.090506;1.053746;1.015835;0.000000;1.364479;1.169989;1.025647;1.054615;5.000000;0.321787;0.306841;0.000000;0.000000;0.000000;4.000000;
5.752477;1.063792;1.049756;1.014109;1.020796;1.025173;1.090495;1.048564;0.000000;1.052086;1.051342;1.067025;1.073768;1.067137;1.040605;0.999967;1.000057;1.000326;1.000017;0.997968;234.297103;7.249772;41.005433;-7.803206;0.000000;-19.536015;46.835778;28.872380;26.869838;0.000000;1.062431;1.090495;1.053745;1.015834;0.000000;1.364506;1.170020;1.025663;1.054824;5.000000;0.321781;0.306840;0.000000;0.000000;0.000000;4.000000;
5.752733;1.063789;1.049752;1.014107;1.020789;1.025166;1.090474;1.048554;0.000000;1.052075;1.051329;1.067008;1.073748;1.067117;1.040591;0.999967;1.000056;1.000326;1.000014;0.997968;234.283630;7.246193;41.001646;-7.787079;0.000000;-19.531462;46.836347;28.869376;26.860299;0.000000;1.062429;1.090474;1.053742;1.015833;0.000000;1.364560;1.170082;1.025694;1.055242;5.000000;0.321767;0.306837;0.000000;0.000000;0.000000;4.000000;
5.753245;1.063783;1.049746;1.014104;1.020777;1.025153;1.090433;1.048535;0.000000;1.052052;1.051304;1.066975;1.073708;1.067079;1.040562;0.999967;1.000056;1.000326;1.000010;0.997968;234.256722;7.238923;40.994113;-7.754784;0.000000;-19.522357;46.837487;28.863359;26.841263;0.000000;1.062423;1.090433;1.053736;1.015830;0.000000;1.364669;1.170207;1.025756;1.056077;5.000000;0.321739;0.306831;0.000000;0.000000;0.000000;4.000000;
5.754269;1.063771;1.049733;1.014099;1.020752;1.025125;1.090349;1.048496;0.000000;1.052007;1.051253;1.066909;1.073629;1.067002;1.040504;0.999967;1.000056;1.000326;1.000000;0.997968;234.203054;7.223940;40.979206;-7.690028;0.000000;-19.504149;46.839779;28.851287;26.803360;0.000000;1.062412;1.090349;1.053723;1.015823;0.000000;1.364886;1.170456;1.025881;1.057745;5.000000;0.321684;0.306820;0.000000;0.000000;0.000000;4.000000;
