"time","Unit.measurements.UPu","Unit.measurements.PPu","Unit.measurements.QPu"
4.466,0.9,0.9192539395902267,0.3675146471958971
4.467,0.9,0.9191681437543817,0.36772917600362387
4.468,0.9,0.9190823141368138,0.367943644110729
4.469,0.9,0.9189964507808561,0.368158051492929
4.47,0.9,0.9189105537298438,0.36837239812594613
4.471,0.9,0.9188246230271128,0.36858668398550565
4.472,0.9,0.9187386587160014,0.3688009090473269
4.473,0.9,0.9186526608398483,0.3690150732871378
4.474,0.9,0.9185666294419952,0.3692291766806635
4.475,0.9,0.9184805645657839,0.36944321920362644
4.476,0.9,0.9183944662545586,0.36965720083175446
4.477,0.9,0.9183083345387758,0.36987112150982887
4.478,0.9,0.9182221694713418,0.3700849812364309
4.479,0.9,0.9181359710965333,0.3702987799894895
4.48,0.9,0.9180497394575802,0.3705125177444159
4.481,0.9,0.9179634745977121,0.3707261944766211
4.482,0.9,0.917877176560163,0.3709398101615191
4.483,0.9,0.9177908453881672,0.3711533647745267
4.484,0.9,0.9177044811249646,0.371366858291055
4.485,0.9,0.9176180838137944,0.3715802906865237
4.486,0.9,0.9175316534979003,0.3717936619363495
4.487,0.9,0.9174451902205267,0.3720069720159493
4.488,0.9,0.9173586940249226,0.37222022090074275
4.488926590921287,0.9,0.9172785180908272,0.3724177607386557
4.488926590921287,0.9,0.9172785180908272,0.3724177607386557
4.489,0.9,0.9175665529111029,0.3715572682881931
4.49,0.9,0.9213063603347967,0.3603967429607989
4.491,0.9,0.9247066552934449,0.35025775949916527
4.492,0.9,0.9277852662620644,0.3410776550827827
4.493,0.9,0.930566940734995,0.3327806546814549
4.494,0.9,0.9330778121635436,0.32528928551483655
4.495,0.9,0.9353432237163759,0.3185290395280904
4.496,0.9,0.9373863163268233,0.3124318744200059
4.497,0.9,0.9392281654091503,0.30693574704981524
4.498,0.9,0.9408880685786788,0.30198373095693015
4.499,0.9,0.9423835266717019,0.2975240661340105
4.5,0.9,0.9437302941220327,0.29351005914413625
4.501,0.9,0.9449426108781254,0.2898994179454162
4.502,0.9,0.9460333758504083,0.28665375192205245
4.503,0.9,0.94701418389111,0.2837385232414883
4.504,0.9,0.9478955825167782,0.2811222297073322
4.505,0.9,0.9486870840041042,0.2787764324197891
4.506,0.9,0.9493972853529643,0.2766753943509502
4.507,0.9,0.9500339330684698,0.2747958998787849
4.508,0.9,0.9506040415610089,0.2731169092761784
4.509,0.9,0.9511139447850472,0.27161940559128034
4.51,0.9,0.9515693790796592,0.27028615065821315
4.511,0.9,0.9519755370454708,0.26910152576430496
4.512,0.9,0.952337106663747,0.26805142097683654
4.513,0.9,0.9526583290796444,0.26712306362145816
4.514,0.9,0.9529430351170901,0.2663049109662368
4.515,0.9,0.9531946818194666,0.2655865407217295
4.516,0.9,0.9534163997232401,0.2649585113134055
4.517,0.9,0.9536110271912186,0.2644122605681143
4.518,0.9,0.9537811556591492,0.26393996804706793
4.519,0.9,0.9539290939487916,0.26353466121425206
4.52,0.9,0.9540569339548083,0.2631900186471842
4.521,0.9,0.9541665968137167,0.2629002342424691
4.522,0.9,0.954259788653233,0.26266015399438736
4.523,0.9,0.9543380964678925,0.26246497810666714
4.524,0.9,0.9544028882429506,0.262310571824644
4.525,0.9,0.9544554529469493,0.26219303797375787
4.526,0.9,0.9544969367845941,0.26210891006855286
4.527,0.9,0.9545283750156931,0.2620550560777974
4.528,0.9,0.9545507188680802,0.2620285989326998
4.529,0.9,0.9545648053616527,0.26202700462597883
4.53,0.9,0.9545714217601966,0.26204788981904814
4.531,0.9,0.9545712539322527,0.26208917871836196
4.532,0.9,0.9545649409439845,0.2621489359017093
4.533,0.9,0.9545530568767718,0.2622254228670335
4.534,0.9,0.9545361110753431,0.26231709774896783
4.535,0.9,0.9545145797167315,0.26242251863246197
4.536,0.9,0.9544888780696268,0.26254042727792637
4.537,0.9,0.9544593949404832,0.26266964640542456
4.538,0.9,0.9544264737783812,0.26280913516740845
4.539,0.9,0.9543904290141146,0.26295794047087057
4.54,0.9,0.9543515467411312,0.26311519507717007
4.541,0.9,0.9543100802915421,0.2632801310417847
4.542,0.9,0.95426626725745,0.26345202764236697
4.543,0.9,0.9542203133528154,0.2636302612641771
4.544,0.9,0.954172412745217,0.2638142429713148
4.545,0.9,0.9541227348414578,0.2640034587204267
4.546,0.9,0.9540714315723094,0.26419744735765754
4.547,0.9,0.9540186431981954,0.2643957832147126
4.548,0.9,0.9539644959312451,0.2645980831179446
4.549,0.9,0.9539091051346555,0.26480399676020183
4.55,0.9,0.9538525774947695,0.2650132000301293
4.551,0.9,0.9537950126736012,0.2652253901996644
4.552,0.9,0.9537365055382913,0.2654402790486794
4.553,0.9,0.9536771481010913,0.26565758702600634
4.554,0.9,0.9536170139417901,0.2658770902508627
4.555,0.9,0.9535561148441424,0.2660987513686635
4.556,0.9,0.9534945429048727,0.2663222906429574
4.557,0.9,0.9534323545084371,0.266547536117227
4.558,0.9,0.9533696030246708,0.266774324917415
4.559,0.9,0.953306323620659,0.26700254977417665
4.56,0.9,0.9532425453182845,0.26723212212820924
4.561,0.9,0.9531783150963508,0.26746289839173104
4.562,0.9,0.9531136684986183,0.2676947699500991
4.563,0.9,0.9530486398537334,0.2679276319057771
4.564,0.9,0.9529832358113834,0.2681614630354447
4.565,0.9,0.9529174825150798,0.26839618326045245
4.566,0.9,0.9528514068218568,0.26863171039360056
4.567,0.9,0.9527850297768027,0.26886797985481914
4.568,0.9,0.9527183710598637,0.26910493121160906
4.569,0.9,0.952651432425753,0.2693425576633476
4.57,0.9,0.9525842365603723,0.26958078988937395
4.571,0.9,0.9525167979577867,0.2698195830794755
4.572,0.9,0.9524491309706926,0.27005889285899976
4.573,0.9,0.9523812455997096,0.27029868802705903
4.574,0.9,0.9523131431570637,0.2705389636723392
4.575,0.9,0.9522448399301716,0.27077966958402194
4.576,0.9,0.9521763461925199,0.27102077375073924
4.577,0.9,0.9521076724197877,0.27126224355425743
4.578,0.9,0.9520388206196375,0.2715040721436966
4.579,0.9,0.9519697941026094,0.271746248714391
4.58,0.9,0.9519006034347428,0.2719887404098317
4.581,0.9,0.951831255111199,0.27223152677451
4.582,0.9,0.951761755594803,0.27247458747292963
4.583,0.9,0.9516921038444857,0.2727179248017794
4.584,0.9,0.9516223056522477,0.27296152049034555
4.585,0.9,0.9515523656206998,0.2732053598731394
4.586,0.9,0.951482287304361,0.2734494314636834
4.587,0.9,0.9514120738819897,0.27369372491330424
4.588,0.9,0.9513417268451315,0.27393823484513435
4.589,0.9,0.9512712494625486,0.2741829507104747
4.59,0.9,0.9512006441193266,0.27442786457034163
4.591,0.9,0.9511299130779555,0.27467296886365467
4.592,0.9,0.95105905804927,0.2749182577288768
4.593,0.9,0.9509880801520361,0.2751637271290175
4.594,0.9,0.9509169815155422,0.27540936992364834
4.595,0.9,0.9508457637593097,0.2756551805477238
4.596,0.9,0.9507744284796837,0.27590115351616007
4.597,0.9,0.9507029772833825,0.2761472833223106
4.598,0.9,0.9506314118210476,0.2763935643364673
4.599,0.9,0.9505597338208013,0.27663999070432727
4.6,0.9,0.9504879451218106,0.27688655624550296
4.601,0.9,0.950416047707852,0.27713325435200603
4.602,0.9,0.9503440357778657,0.27738010202470276
4.603,0.9,0.9502719145618097,0.27762708283476917
4.604,0.9,0.9501996857700818,0.2778741910342518
4.605,0.9,0.9501273507754133,0.27812142190985506
4.606,0.9,0.9500549110479569,0.2783687704641766
4.607,0.9,0.9499823681755682,0.27861623135442715
4.608,0.9,0.9499097238840841,0.2788637988311488
4.609,0.9,0.9498369800576072,0.27911146667692643
4.61,0.9,0.9497641387587855,0.27935922814510816
4.611,0.9,0.9496911968356652,0.27960709222141195
4.612,0.9,0.9496181512982794,0.2798550674207064
4.613,0.9,0.9495450075769445,0.28010313687706884
4.614,0.9,0.9494717664740224,0.2803512976868389
4.615,0.9,0.949398428753372,0.2805995470723672
4.616,0.9,0.9493249951403412,0.2808478823820175
4.617,0.9,0.9492514663217566,0.2810963010901589
4.618,0.9,0.949177842945915,0.2813448007971764
4.619,0.9,0.9491041256225738,0.28159337922945166
4.62,0.9,0.9490303148866841,0.28184203434637983
4.621,0.9,0.9489564068774227,0.28209077709215785
4.622,0.9,0.9488824048278055,0.28233959748941545
4.623,0.9,0.9488083089197911,0.28258849457648466
4.624,0.9,0.948734119279363,0.2828374675691443
4.625,0.9,0.9486598359765256,0.2830865158606139
4.626,0.9,0.9485854590252977,0.2833356390215599
4.627,0.9,0.9485109883837056,0.28358483680008373
4.628,0.9,0.9484364239537774,0.2838341091217307
4.629,0.9,0.9483617655815393,0.2840834560894755
4.63,0.9,0.9482870173186704,0.2843328649785883
4.631,0.9,0.9482121805435281,0.2845823312299532
4.632,0.9,0.948137252523918,0.2848318628348264
4.633,0.9,0.948062233421044,0.285081458961185
4.634,0.9,0.9479871233733135,0.2853311188531763
4.635,0.9,0.9479119224963359,0.2855808418311155
4.636,0.9,0.9478366308829158,0.2858306272914882
4.637,0.9,0.947761248603056,0.2860804747069534
4.638,0.9,0.9476857757039499,0.2863303836263291
4.639,0.9,0.9476102127046924,0.2865803521653284
4.64,0.9,0.9475345658892714,0.28683036085897295
4.641,0.9,0.9474588311751985,0.2870804218757691
4.642,0.9,0.9473830089552056,0.2873305337373222
4.643,0.9,0.9473070996269213,0.28758069495701
4.644,0.9,0.9472311035928654,0.2878309040399654
4.645,0.9,0.9471550212604531,0.2880811594830766
4.646,0.9,0.9470788530419938,0.28833145977500674
4.647,0.9,0.9470025993546929,0.28858180339616846
4.648,0.9,0.946926260620653,0.28883218881874106
4.649,0.9,0.9468498371338585,0.2890826148084063
4.65,0.9,0.9467733293096343,0.28933307985829226
4.651,0.9,0.9466967376383001,0.2895835822943067
4.652,0.9,0.946620062546797,0.28983412058900854
4.653,0.9,0.9465433044660585,0.2900846932087647
4.654,0.9,0.9464664638310049,0.290335298613741
4.655,0.9,0.9463895410805451,0.2905859352579143
4.656,0.9,0.9463125366575796,0.2908366015890548
4.657,0.9,0.9462354510089968,0.29108729604874906
4.658,0.9,0.9461582842545982,0.2913380180492672
4.659,0.9,0.9460810348969096,0.29158877178031783
4.66,0.9,0.946003704715088,0.2918395517689417
4.661,0.9,0.9459262940181389,0.29209035688570806
4.662,0.9,0.9458488031093427,0.2923411860236052
4.663,0.9,0.9457712322862571,0.29259203809805495
4.664,0.9,0.945693581840716,0.2928429120469099
4.665,0.9,0.9456158520588274,0.2930938068304445
4.666,0.9,0.945538043220975,0.29334472143136686
4.667,0.9,0.9454601556018145,0.29359565485480416
4.668,0.9,0.9453821892573494,0.29384660669967727
4.669,0.9,0.9453041444522116,0.29409757601209213
4.67,0.9,0.9452260214900674,0.2943485617404755
4.671,0.9,0.9451478205895073,0.29459956306858903
4.672,0.9,0.9450695419598205,0.2948505792121971
4.673,0.9,0.944991185800825,0.29510160941951535
4.674,0.9,0.944912752302708,0.2953526529716388
4.675,0.9,0.9448342416458524,0.295603709182996
4.676,0.9,0.9447556540006755,0.29585477740178534
4.677,0.9,0.944676989754383,0.2961058563220344
4.678,0.9,0.9445982498748584,0.29635694287976844
4.679,0.9,0.9445194339934225,0.2966080380690065
4.68,0.9,0.9444405423510229,0.2968591410376731
4.681,0.9,0.9443615751902239,0.2971102509320683
4.682,0.9,0.9442825327556272,0.2973613668955144
4.683,0.9,0.9442034152942922,0.29761248806703167
4.684,0.9,0.9441242230561605,0.297863613579999
4.685,0.9,0.944044956294476,0.2981147425608266
4.686,0.9,0.943965615266205,0.29836587412761134
4.687,0.9,0.9438862001557944,0.2986170076523471
4.688,0.9,0.9438067112425934,0.29886814218545615
4.689,0.9,0.9437271488064974,0.2991192767803302
4.69,0.9,0.9436475131128618,0.299370410545288
4.691,0.9,0.9435678044317272,0.29962154257760326
4.692,0.9,0.9434880230381817,0.29987267196235345
4.693,0.9,0.9434081692127329,0.300123797771284
4.694,0.9,0.9433282432416781,0.3003749190616262
4.695,0.9,0.9432482454174683,0.30062603487497247
4.696,0.9,0.9431681757561804,0.3008771450930573
4.697,0.9,0.9430880339131602,0.30112825069315324
4.698,0.9,0.9430078206285272,0.3013793493694363
4.699,0.9,0.9429275361179804,0.3016304404074978
4.7,0.9,0.9428471805936374,0.30188152310656696
4.701,0.9,0.9427667542638508,0.3021325967800359
4.702,0.9,0.9426862573330317,0.30238366075593065
4.703,0.9,0.9426056900014754,0.30263471437742806
4.704,0.9,0.9425250524651809,0.30288575700334386
4.705,0.9,0.9424443449156735,0.3031367880086352
4.706,0.9,0.9423635675398291,0.3033878067849059
4.707,0.9,0.9422827205196938,0.3036388127408889
4.708,0.9,0.9422018040323082,0.3038898053029574
4.709,0.9,0.9421208182495313,0.3041407839156185
4.71,0.9,0.9420397633378567,0.304391748042016
4.711,0.9,0.9419586394582418,0.30464269716441833
4.712,0.9,0.941877446765927,0.3048936307847296
4.713,0.9,0.9417961854102569,0.30514454842498073
4.714,0.9,0.9417148555345036,0.3053954496278261
4.715,0.9,0.9416334581751855,0.30564633123393875
4.716,0.9,0.9415519945178714,0.3058971896352219
4.717,0.9,0.9414704634809751,0.30614802808921826
4.718,0.9,0.9413888652865392,0.3063988459089062
4.719,0.9,0.9413072001578435,0.3066496424055936
4.72,0.9,0.9412254683195083,0.30690041688856723
4.721,0.9,0.9411436699976063,0.3071511686647331
4.722,0.9,0.9410618054197656,0.30740189703825055
4.723,0.9,0.9409798748152757,0.30765260131018146
4.724,0.9,0.940897878415198,0.3079032807781222
4.725,0.9,0.9408158164524689,0.30815393473584607
4.726,0.9,0.9407336891620094,0.30840456247295
4.727,0.9,0.9406514967808288,0.30865516327448306
4.728,0.9,0.9405692395481339,0.3089057364205952
4.729,0.9,0.9404869177054359,0.30915628118618094
4.73,0.9,0.9404045314966546,0.3094067968405104
4.731,0.9,0.9403220811682285,0.3096572826468672
4.732,0.9,0.9402395669692193,0.3099077378622028
4.733,0.9,0.9401569891514207,0.31015816173676847
4.734,0.9,0.9400743462236651,0.3104085588518338
4.735,0.9,0.9399916373680683,0.31065893173102294
4.736,0.9,0.9399088646324744,0.31090927413718517
4.737,0.9,0.9398260281586616,0.311159585662932
4.738,0.9,0.9397431280836998,0.3114098659167138
4.739,0.9,0.9396601645398291,0.31166011452315945
4.74,0.9,0.9395771376543363,0.31191033112340744
4.741,0.9,0.9394940475494299,0.31216051537545697
4.742,0.9,0.9394108943421156,0.31241066695451936
4.743,0.9,0.9393276781440733,0.3126607855533432
4.744,0.9,0.9392443990615333,0.3129108708825685
4.745,0.9,0.9391610571951517,0.31316092267106643
4.746,0.9,0.9390776526398865,0.3134109406662849
4.747,0.9,0.9389941854848736,0.3136609246345848
4.748,0.9,0.938910655813302,0.3139108743615864
4.749,0.9,0.9388270637022913,0.31416078965251687
4.75,0.9,0.9387434092227654,0.31441067033254744
4.751,0.9,0.9386596924393307,0.31466051624713043
4.752,0.9,0.938575913410151,0.31491032726236134
4.753,0.9,0.9384920737833825,0.3151600985501538
4.754,0.9,0.9384081739942836,0.31540982887919844
4.755,0.9,0.9383242128529288,0.3156595218144779
4.756,0.9,0.9382401915621331,0.3159091736745341
4.757,0.9,0.9381561099676888,0.3161587850099237
4.758,0.9,0.9380719683148308,0.31640835512772986
4.758080148299122,0.9,0.9380652219124258,0.3164283559423857
4.758080148299122,0.9,0.9380652219124258,0.3164283559423857
4.759,0.9,0.9379877667115692,0.31665788353260854
4.76,0.9,0.9379035059695414,0.316907368182125
4.761,0.9,0.9378191868092409,0.31715680705839344
4.762,0.9,0.9377348094422086,0.31740619956180494
4.763,0.9,0.9376503755882141,0.3176555408488881
4.764,0.9,0.9375658846578085,0.3179048325742993
4.765,0.9,0.937481336649988,0.31815407473682245
4.766,0.9,0.9373967338870973,0.31840326084836174
4.767,0.9,0.9373120797804508,0.3186523813811044
4.768,0.9,0.9372273715049848,0.31890144421952915
4.769,0.9,0.9371426090598935,0.319150449362474
4.77,0.9,0.9370577924443717,0.3193993968087915
4.771,0.9,0.9369729216576158,0.31964828655731947
4.772,0.9,0.9368879966988217,0.319897118606899
4.773,0.9,0.9368030175671869,0.32014589295637386
4.774,0.9,0.9367179948675829,0.32039458057497766
4.775,0.9,0.9366329226351997,0.3206431977878802
4.776,0.9,0.936547799208182,0.3208917491412592
4.777,0.9,0.9364626245859274,0.32114023463402114
4.778,0.9,0.9363773987678379,0.32138865426507857
4.779,0.9,0.9362921217533146,0.3216370080333378
4.78,0.9,0.9362067935417597,0.3218852959377056
4.781,0.9,0.9361214193168929,0.32213350403396757
4.782,0.9,0.9360360080097708,0.3223816083011642
4.783,0.9,0.9359505497176046,0.32262963537150047
4.784,0.9,0.9358650444400797,0.3228775852439801
4.785,0.9,0.9357794921768834,0.3231254579176124
4.786,0.9,0.9356938929277031,0.32337325339139816
4.787,0.9,0.9356082466922264,0.32362097166434395
4.788,0.9,0.9355225534701432,0.3238686127354591
4.789,0.9,0.9354368272736083,0.3241161398758008
4.79,0.9,0.9353510619370654,0.3243635692463988
4.791,0.9,0.9352652539461813,0.3246109100579196
4.792,0.9,0.9351794033009342,0.32485816230946674
4.793,0.9,0.9350935100013033,0.3251053260001467
4.794,0.9,0.9350075740472672,0.3253524011290687
4.795,0.9,0.9349215954388078,0.32559938769533636
4.796,0.9,0.9348355766383929,0.3258462795391656
4.797,0.9,0.9347495254165361,0.3260930572258682
4.798,0.9,0.9346634360269372,0.3263397351276533
4.799,0.9,0.9345773089809448,0.32658631196558974
4.8,0.9,0.9344911447899491,0.32683278646076325
4.801,0.9,0.9344049439653872,0.3270791573342741
4.802,0.9,0.9343187070187409,0.3273254233072396
4.803,0.9,0.9342324344615353,0.32757158310079126
4.804,0.9,0.9341461268053406,0.3278176354360778
4.805,0.9,0.934059784561773,0.328063579034265
4.806,0.9,0.9339734082424916,0.32830941261653296
4.807,0.9,0.9338869983592007,0.3285551349040818
4.808,0.9,0.93380055542365,0.3288007446181201
4.809,0.9,0.933714079947633,0.3290462404798822
4.81,0.9,0.9336275724429867,0.32929162121061106
4.811,0.9,0.9335410336776406,0.32953688516585633
4.812,0.9,0.9334544653373753,0.32978202939031054
4.813,0.9,0.9333678668578175,0.3300270541427097
4.814,0.9,0.9332812387767465,0.3302719581076032
4.815,0.9,0.9331945816319888,0.33051673996955744
4.816,0.9,0.933107895961415,0.3307613984131562
4.817,0.9,0.9330211823029427,0.331005932123003
4.818,0.9,0.9329344411945368,0.331250339783713
4.819,0.9,0.9328476731742067,0.33149462007992686
4.82,0.9,0.9327608787800099,0.331738771696294
4.821,0.9,0.9326740585500473,0.33198279331748654
4.822,0.9,0.9325872130224686,0.3322266836281879
4.823,0.9,0.9325003427354678,0.33247044131310755
4.824,0.9,0.9324134482272853,0.33271406505696616
4.825,0.9,0.9323265300362081,0.3329575535444986
4.826,0.9,0.9322395884847429,0.33320090653983353
4.827,0.9,0.9321526221685507,0.3334441324430345
4.828,0.9,0.9320656333326396,0.333687221403564
4.829,0.9,0.9319786224874971,0.3339301722459281
4.83,0.9,0.931891590143653,0.33417298379465543
4.831,0.9,0.93180453681168,0.33441565487427793
4.832,0.9,0.9317174630021925,0.3346581843093586
4.833,0.9,0.9316303692258465,0.33490057092446346
4.834,0.9,0.9315432559933412,0.33514281354418696
4.835,0.9,0.9314561238154178,0.3353849109931265
4.836,0.9,0.9313689732028584,0.3356268620959108
4.837,0.9,0.9312818046664892,0.3358686656771716
4.838,0.9,0.9311946187171763,0.336110320561569
4.839,0.9,0.9311074158658292,0.33635182557376603
4.84,0.9,0.9310201966233987,0.3365931795384571
4.841,0.9,0.930932961325226,0.336834381888139
4.842,0.9,0.9308457044033871,0.33707545248148085
4.843,0.9,0.9307584313889381,0.33731637277209814
4.844,0.9,0.9306711427162421,0.337557141849956
4.845,0.9,0.9305838388196951,0.3377977588050337
4.846,0.9,0.9304965201337279,0.33803822272732786
4.847,0.9,0.9304091870928033,0.3382785327068492
4.848,0.9,0.9303218401314208,0.3385186878336171
4.849,0.9,0.9302344796841114,0.33875868719767366
4.85,0.9,0.9301471061854419,0.338998529889064
4.851,0.9,0.9300597200700115,0.33923821499785867
4.852,0.9,0.9299723217724534,0.3394777416141343
4.853,0.9,0.9298849117274358,0.33971710882798156
4.854,0.9,0.9297974903696599,0.33995631572951107
4.855,0.9,0.9297100581338594,0.34019536140884216
4.856,0.9,0.9296226154548034,0.34043424495611124
4.857,0.9,0.9295351564271911,0.34067298534232293
4.858,0.9,0.929447686306679,0.34091156653963545
4.859,0.9,0.9293602056924413,0.34114998712265754
4.86,0.9,0.9292727149397393,0.34138824643094606
4.861,0.9,0.9291852144038601,0.34162634380407503
4.862,0.9,0.9290977044401171,0.3418642785816298
4.863,0.9,0.9290101854038479,0.34210205010320444
4.864,0.9,0.9289226576504186,0.34233965770840435
4.865,0.9,0.9288351215352179,0.3425771007368463
4.866,0.9,0.9287475774136628,0.3428143785281642
4.867,0.9,0.9286600256411941,0.343051490421995
4.868,0.9,0.92857246657328,0.34328843575799256
4.869,0.9,0.9284849005654131,0.34352521387581936
4.87,0.9,0.9283973279731119,0.34376182411514933
4.871,0.9,0.9283097491519202,0.34399826581566784
4.872,0.9,0.9282221612586257,0.3442345480640377
4.873,0.9,0.928134566625259,0.3444706641769908
4.874,0.9,0.9280469658728885,0.3447066126851509
4.875,0.9,0.9279593592624874,0.3449423932164843
4.876,0.9,0.9278717470512584,0.345178005410485
4.877,0.9,0.9277841294926373,0.345413448918198
4.878,0.9,0.9276965068362891,0.3456487234022016
4.879,0.9,0.9276088793281093,0.3458838285366166
4.88,0.9,0.9275212472102232,0.346118764007103
4.881,0.9,0.9274336107209844,0.34635352951086584
4.882,0.9,0.9273459700949764,0.3465881247566438
4.883,0.9,0.9272583255630101,0.3468225494647178
4.884,0.9,0.9271706773521241,0.34705680336690814
4.885,0.9,0.9270830256855859,0.34729088620657145
4.886,0.9,0.9269953707828873,0.34752479773861233
4.887,0.9,0.9269077151857128,0.34775853191533423
4.888,0.9,0.9268200579252125,0.34799209146665633
4.889,0.9,0.9267323988215087,0.34822547715223373
4.89,0.9,0.9266447381542038,0.34845868858527296
4.891,0.9,0.9265570762021464,0.34869172538299464
4.892,0.9,0.9264694132434307,0.34892458716660735
4.893,0.9,0.9263817495553973,0.34915727356133675
4.894,0.9,0.9262940854146322,0.3493897841964049
4.895,0.9,0.9262064210969682,0.3496221187050397
4.896,0.9,0.9261187568774821,0.34985427672446834
4.897,0.9,0.9260310930304972,0.3500862578959236
4.898,0.9,0.9259434298295813,0.35031806186464637
4.899,0.9,0.9258557675475478,0.3505496882798715
4.9,0.9,0.9257681064564538,0.35078113679484213
4.901,0.9,0.9256804468276028,0.3510124070668038
4.902,0.9,0.925592789515677,0.35124349707007413
4.903,0.9,0.9255051345704951,0.3514744071052982
4.904,0.9,0.9254174821054164,0.3517051372913811
4.905,0.9,0.9253298324095174,0.35193568724158336
4.906,0.9,0.9252421857719569,0.3521660565707533
4.907,0.9,0.9251545424819759,0.3523962448953233
4.908,0.9,0.9250669028288977,0.35262625183332463
4.909,0.9,0.9249792671021273,0.35285607700437027
4.91,0.9,0.9248916355911524,0.353085720029666
4.911,0.9,0.9248040085855429,0.35331518053200783
4.912,0.9,0.9247163863749501,0.3535444581357791
4.913,0.9,0.9246287692491075,0.35377355246695324
4.914,0.9,0.9245411574978303,0.3540024631530911
4.915,0.9,0.924453551411016,0.35423118982334634
4.916,0.9,0.9243659512786442,0.3544597321084602
4.917,0.9,0.9242783560781,0.3546880922520065
4.918,0.9,0.9241907663858658,0.3549162693181224
4.919,0.9,0.9241031830001976,0.3551442619316109
4.92,0.9,0.9240156061594944,0.3553720698327397
4.921,0.9,0.9239280361001418,0.35559969276752346
4.922,0.9,0.923840473056509,0.3558271304877292
4.923,0.9,0.9237529172609479,0.3560543827508795
4.924,0.9,0.9236653689437948,0.3562814493202409
4.925,0.9,0.923577828333369,0.3565083299648353
4.926,0.9,0.9234902956559713,0.3567350244594285
4.927,0.9,0.9234027711358869,0.35696153258454766
4.928,0.9,0.9233152549953824,0.35718785412646076
4.929,0.9,0.9232277474547066,0.35741398887719134
4.93,0.9,0.9231402487320909,0.3576399366345097
4.931,0.9,0.9230527590437468,0.35786569720193884
4.932,0.9,0.9229652777910089,0.35809127204190305
4.933,0.9,0.9228778052044811,0.3583166609318576
4.934,0.9,0.9227903419297382,0.3585418628069857
4.935,0.9,0.9227028881388186,0.3587668775671788
4.936,0.9,0.922615444000283,0.3589917051210415
4.937,0.9,0.9225280096792068,0.35921634538589986
4.938,0.9,0.9224405853371849,0.3594407982877931
4.939,0.9,0.922353171132326,0.35966506376148477
4.94,0.9,0.9222657672192593,0.3598891417504487
4.941,0.9,0.9221783737491299,0.3601130322068803
4.942,0.9,0.922090990869596,0.3603367350916937
4.943,0.9,0.9220036187248339,0.36056025037451594
4.944,0.9,0.9219162574555353,0.3607835780336902
4.945,0.9,0.9218289071989051,0.36100671805628104
4.946,0.9,0.9217415680886661,0.3612296704380661
4.947,0.9,0.9216542408703624,0.3614524338903848
4.948,0.9,0.9215669258089081,0.3616750081361302
4.949,0.9,0.9214796225823111,0.36189739413303057
4.95,0.9,0.921392331341463,0.36211959184637366
4.951,0.9,0.9213050522350302,0.36234160124749654
4.952,0.9,0.9212177854094561,0.3625634223138117
4.953,0.9,0.9211305310089611,0.3627850550287924
4.954,0.9,0.9210432891755407,0.36300649938196977
4.955,0.9,0.9209560600489654,0.3632277553689416
4.956,0.9,0.9208688437667811,0.36344882299137526
4.957,0.9,0.9207816404643107,0.36366970225699297
4.958,0.9,0.920694450274648,0.3638903931795781
4.959,0.9,0.920607273328665,0.3641108957789891
4.96,0.9,0.9205201097550054,0.36433121008113084
4.961,0.9,0.9204329596800873,0.3645513361179864
4.962,0.9,0.9203458241080696,0.36477127195758685
4.963,0.9,0.9202587036425279,0.36499101656605354
4.964,0.9,0.9201715975506018,0.3652105719024507
4.965,0.9,0.9200845060014137,0.3654299379075716
4.966,0.9,0.9199974291639611,0.365649114523588
4.967,0.9,0.9199103672071208,0.3658681016940224
4.968,0.9,0.919823320299644,0.3660868993637759
4.969,0.9,0.9197362886101604,0.36630550747910867
4.97,0.9,0.9196492723071761,0.3665239259876483
4.971,0.9,0.9195622715590743,0.3667421548383871
4.972,0.9,0.9194752865341138,0.36696019398168467
4.973,0.9,0.9193883174004307,0.36717804336926535
4.974,0.9,0.9193013643260389,0.3673957029542182
4.975,0.9,0.9192144274788279,0.36761317269100247
4.976,0.9,0.9191275070265644,0.36783045253543906
4.977,0.9,0.9190406032127248,0.36804754208851875
4.978,0.9,0.9189537162845938,0.36826444093408295
4.979,0.9,0.9188668463149589,0.3684811494763797
4.98,0.9,0.918779993479186,0.36869766763864475
4.981,0.9,0.9186931579530924,0.3689139953427748
4.982,0.9,0.9186063399129668,0.3691301325092306
4.983,0.9,0.9185195395355842,0.36934607905696565
4.984,0.9,0.9184327569982285,0.36956183490333167
4.985,0.9,0.9183459924787021,0.36977739996400194
4.986,0.9,0.9182592461553528,0.36999277415288806
4.987,0.9,0.9181725182070839,0.37020795738205475
4.988,0.9,0.9180858088133761,0.37042294956163385
4.989,0.9,0.9179991181543032,0.37063775059974463
4.99,0.9,0.9179124464105511,0.37085236040241065
4.991,0.9,0.9178257937634332,0.37106677887347767
4.992,0.9,0.9177391598029516,0.37128100707003425
4.993,0.9,0.9176525437489066,0.37149504678361295
4.994,0.9,0.9175659468358716,0.37170889587087697
4.995,0.9,0.9174793691945146,0.3719225543379185
4.996,0.9,0.9173928109537898,0.37213602219397024
4.997,0.9,0.9173062722409397,0.3723492994513993
4.998,0.9,0.9172197531814931,0.3725623861257048
4.999,0.9,0.9171332538992674,0.372775282235529
5,0.9,0.9170467745163641,0.37298798780264303
5.001,0.9,0.916960315153173,0.37320050285195555
