time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_zP;NETWORK_Load2_zQ;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load3_state;
907.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050875;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084515;0.050000;0.020000;2.000000;
908.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050876;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084518;0.050000;0.020000;2.000000;
909.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050876;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084521;0.050000;0.020000;2.000000;
910.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050877;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084524;0.050000;0.020000;2.000000;
911.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050877;0.053827;-0.167150;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084527;0.050000;0.020000;2.000000;
912.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025125;1.050877;0.053827;-0.167150;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084530;0.050000;0.020000;2.000000;
913.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185740;1.025125;1.050878;0.053827;-0.167150;-0.047660;0.228824;1.000000;0.000000;1.331034;-6.084533;0.050000;0.020000;2.000000;
914.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185740;1.025125;1.050878;0.053827;-0.167150;-0.047660;0.228824;1.000000;0.000000;1.331034;-6.084536;0.050000;0.020000;2.000000;
915.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185740;1.025125;1.050879;0.053827;-0.167150;-0.047660;0.228824;1.000000;0.000000;1.331034;-6.084538;0.050000;0.020000;2.000000;
916.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025125;1.050879;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331034;-6.084541;0.050000;0.020000;2.000000;
917.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025125;1.050879;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084544;0.050000;0.020000;2.000000;
918.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050880;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084547;0.050000;0.020000;2.000000;
919.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050880;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084549;0.050000;0.020000;2.000000;
920.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050881;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084552;0.050000;0.020000;2.000000;
921.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050881;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084555;0.050000;0.020000;2.000000;
922.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050881;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084558;0.050000;0.020000;2.000000;
923.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050882;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084560;0.050000;0.020000;2.000000;
924.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050882;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084563;0.050000;0.020000;2.000000;
925.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050882;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084565;0.050000;0.020000;2.000000;
926.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050883;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084568;0.050000;0.020000;2.000000;
927.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050883;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084571;0.050000;0.020000;2.000000;
928.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050883;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084573;0.050000;0.020000;2.000000;
929.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050884;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084576;0.050000;0.020000;2.000000;
930.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050884;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084578;0.050000;0.020000;2.000000;
931.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050884;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084581;0.050000;0.020000;2.000000;
932.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050885;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084583;0.050000;0.020000;2.000000;
933.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050885;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084586;0.050000;0.020000;2.000000;
934.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050885;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084588;0.050000;0.020000;2.000000;
935.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050886;0.053828;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084590;0.050000;0.020000;2.000000;
936.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025129;1.050886;0.053828;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084593;0.050000;0.020000;2.000000;
937.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025129;1.050886;0.053828;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084595;0.050000;0.020000;2.000000;
938.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050887;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084597;0.050000;0.020000;2.000000;
939.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050887;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084600;0.050000;0.020000;2.000000;
940.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050887;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084602;0.050000;0.020000;2.000000;
941.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050888;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084604;0.050000;0.020000;2.000000;
942.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050888;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084607;0.050000;0.020000;2.000000;
943.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025130;1.050888;0.053828;-0.167149;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084609;0.050000;0.020000;2.000000;
944.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025130;1.050889;0.053828;-0.167149;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084611;0.050000;0.020000;2.000000;
945.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025130;1.050889;0.053828;-0.167149;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084613;0.050000;0.020000;2.000000;
946.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025130;1.050889;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084616;0.050000;0.020000;2.000000;
947.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025130;1.050890;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084618;0.050000;0.020000;2.000000;
948.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025130;1.050890;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084620;0.050000;0.020000;2.000000;
949.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025130;1.050890;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084622;0.050000;0.020000;2.000000;
950.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050891;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084624;0.050000;0.020000;2.000000;
951.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050891;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084627;0.050000;0.020000;2.000000;
952.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050891;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084629;0.050000;0.020000;2.000000;
953.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050891;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084631;0.050000;0.020000;2.000000;
954.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050892;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084633;0.050000;0.020000;2.000000;
955.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050892;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084635;0.050000;0.020000;2.000000;
956.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050892;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084637;0.050000;0.020000;2.000000;
957.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050893;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084639;0.050000;0.020000;2.000000;
958.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050893;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084641;0.050000;0.020000;2.000000;
959.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050893;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084643;0.050000;0.020000;2.000000;
960.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050893;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084645;0.050000;0.020000;2.000000;
961.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050894;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084647;0.050000;0.020000;2.000000;
962.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050894;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084649;0.050000;0.020000;2.000000;
963.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050894;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084651;0.050000;0.020000;2.000000;
964.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025132;1.050894;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084653;0.050000;0.020000;2.000000;
965.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050895;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084655;0.050000;0.020000;2.000000;
966.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050895;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084657;0.050000;0.020000;2.000000;
967.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050895;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084658;0.050000;0.020000;2.000000;
968.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050896;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084660;0.050000;0.020000;2.000000;
969.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050896;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084662;0.050000;0.020000;2.000000;
970.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050896;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084664;0.050000;0.020000;2.000000;
971.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050896;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084666;0.050000;0.020000;2.000000;
972.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050897;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084668;0.050000;0.020000;2.000000;
973.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050897;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084670;0.050000;0.020000;2.000000;
974.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050897;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084671;0.050000;0.020000;2.000000;
975.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050897;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084673;0.050000;0.020000;2.000000;
976.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050898;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084675;0.050000;0.020000;2.000000;
977.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050898;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084677;0.050000;0.020000;2.000000;
978.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050898;0.053829;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084678;0.050000;0.020000;2.000000;
979.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050898;0.053829;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084680;0.050000;0.020000;2.000000;
980.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050899;0.053829;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084682;0.050000;0.020000;2.000000;
981.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050899;0.053829;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084683;0.050000;0.020000;2.000000;
982.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025134;1.050899;0.053829;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084685;0.050000;0.020000;2.000000;
983.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025135;1.050899;0.053829;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084687;0.050000;0.020000;2.000000;
984.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025135;1.050899;0.053829;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084688;0.050000;0.020000;2.000000;
985.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025135;1.050900;0.053829;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084690;0.050000;0.020000;2.000000;
986.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025135;1.050900;0.053829;-0.167148;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084692;0.050000;0.020000;2.000000;
987.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025135;1.050900;0.053829;-0.167148;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084693;0.050000;0.020000;2.000000;
988.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025135;1.050900;0.053829;-0.167148;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084695;0.050000;0.020000;2.000000;
989.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025135;1.050901;0.053829;-0.167148;-0.047661;0.228821;1.000000;0.000000;1.331030;-6.084697;0.050000;0.020000;2.000000;
990.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185743;1.025135;1.050901;0.053829;-0.167148;-0.047662;0.228821;1.000000;0.000000;1.331030;-6.084698;0.050000;0.020000;2.000000;
991.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185743;1.025135;1.050901;0.053829;-0.167148;-0.047662;0.228821;1.000000;0.000000;1.331030;-6.084700;0.050000;0.020000;2.000000;
992.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185743;1.025136;1.050901;0.053829;-0.167148;-0.047662;0.228821;1.000000;0.000000;1.331030;-6.084701;0.050000;0.020000;2.000000;
993.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185743;1.025136;1.050901;0.053829;-0.167148;-0.047662;0.228821;1.000000;0.000000;1.331030;-6.084703;0.050000;0.020000;2.000000;
994.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185743;1.025136;1.050902;0.053829;-0.167148;-0.047662;0.228821;1.000000;0.000000;1.331030;-6.084704;0.050000;0.020000;2.000000;
995.000000;1.331030;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185743;1.025136;1.050902;0.053829;-0.167148;-0.047662;0.228821;1.000000;0.000000;1.331030;-6.084706;0.050000;0.020000;2.000000;
996.000000;1.331029;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185743;1.025136;1.050902;0.053829;-0.167148;-0.047662;0.228821;1.000000;0.000000;1.331029;-6.084707;0.050000;0.020000;2.000000;
997.000000;1.331029;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185744;1.025136;1.050902;0.053829;-0.167148;-0.047662;0.228820;1.000000;0.000000;1.331029;-6.084709;0.050000;0.020000;2.000000;
998.000000;1.331029;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185744;1.025136;1.050902;0.053829;-0.167148;-0.047662;0.228820;1.000000;0.000000;1.331029;-6.084710;0.050000;0.020000;2.000000;
999.000000;1.331029;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272574;0.185744;1.025136;1.050903;0.053829;-0.167148;-0.047662;0.228820;1.000000;0.000000;1.331029;-6.084712;0.050000;0.020000;2.000000;
1000.000000;1.331029;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272574;0.185744;1.025136;1.050903;0.053829;-0.167148;-0.047662;0.228820;1.000000;0.000000;1.331029;-6.084713;0.050000;0.020000;2.000000;
1000.000000;0.998138;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.204403;0.104453;1.025136;1.050903;-0.440443;0.576014;0.545599;0.475550;1.000000;0.000000;0.998138;93.672853;0.050000;0.020000;2.000000;
1000.500000;0.997783;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.204606;0.104619;1.026522;1.053329;-0.440240;0.576158;0.545394;0.475381;1.000000;0.000000;0.997783;93.693055;0.050000;0.020000;2.000000;
1001.500000;0.997083;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205011;0.104952;1.029276;1.058162;-0.439840;0.576443;0.544989;0.475048;1.000000;0.000000;0.997083;93.733068;0.050000;0.020000;2.000000;
1002.500000;0.996388;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205413;0.105283;1.032014;1.062976;-0.439442;0.576725;0.544586;0.474717;1.000000;0.000000;0.996388;93.772763;0.050000;0.020000;2.000000;
1003.500000;0.995699;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205812;0.105611;1.034735;1.067769;-0.439047;0.577004;0.544187;0.474389;1.000000;0.000000;0.995699;93.812126;0.050000;0.020000;2.000000;
1004.500000;0.995014;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.206209;0.105937;1.037440;1.072543;-0.438656;0.577280;0.543790;0.474062;1.000000;0.000000;0.995014;93.851122;0.050000;0.020000;2.000000;
1005.500000;0.994335;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.206602;0.106262;1.040130;1.077297;-0.438267;0.577553;0.543396;0.473738;1.000000;0.000000;0.994335;93.889755;0.050000;0.020000;2.000000;
1006.500000;0.993661;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.206993;0.106584;1.042803;1.082033;-0.437881;0.577823;0.543005;0.473415;1.000000;0.000000;0.993661;93.928030;0.050000;0.020000;2.000000;
1007.500000;0.992992;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.207381;0.106905;1.045460;1.086748;-0.437498;0.578089;0.542616;0.473094;1.000000;0.000000;0.992992;93.965949;0.050000;0.020000;2.000000;
1008.500000;0.992328;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.207766;0.107223;1.048102;1.091445;-0.437118;0.578353;0.542231;0.472776;1.000000;0.000000;0.992328;94.003516;0.050000;0.020000;2.000000;
1009.500000;0.991670;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.208148;0.107540;1.050728;1.096123;-0.436741;0.578613;0.541848;0.472459;1.000000;0.000000;0.991670;94.040736;0.050000;0.020000;2.000000;
1010.500000;0.991016;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.208528;0.107855;1.053339;1.100782;-0.436367;0.578871;0.541468;0.472144;1.000000;0.000000;0.991016;94.077611;0.050000;0.020000;2.000000;
1011.500000;0.990367;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.208904;0.108167;1.055934;1.105422;-0.435995;0.579126;0.541091;0.471831;1.000000;0.000000;0.990367;94.114144;0.050000;0.020000;2.000000;
1012.500000;0.989723;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209279;0.108478;1.058514;1.110043;-0.435626;0.579378;0.540716;0.471520;1.000000;0.000000;0.989723;94.150341;0.050000;0.020000;2.000000;
1013.500000;0.989084;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.209650;0.108788;1.061079;1.114646;-0.435260;0.579627;0.540344;0.471210;1.000000;0.000000;0.989084;94.186203;0.050000;0.020000;2.000000;
1014.500000;0.988450;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210019;0.109095;1.063628;1.119231;-0.434897;0.579873;0.539974;0.470903;1.000000;0.000000;0.988450;94.221735;0.050000;0.020000;2.000000;
1015.500000;0.987821;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210386;0.109401;1.066163;1.123797;-0.434536;0.580116;0.539607;0.470597;1.000000;0.000000;0.987821;94.256939;0.050000;0.020000;2.000000;
1016.500000;0.987196;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210750;0.109705;1.068683;1.128345;-0.434178;0.580357;0.539243;0.470293;1.000000;0.000000;0.987196;94.291819;0.050000;0.020000;2.000000;
1017.500000;0.986576;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.211111;0.110007;1.071188;1.132874;-0.433823;0.580595;0.538881;0.469990;1.000000;0.000000;0.986576;94.326378;0.050000;0.020000;2.000000;
1018.500000;0.985960;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.211470;0.110307;1.073679;1.137386;-0.433470;0.580830;0.538522;0.469690;1.000000;0.000000;0.985960;94.360619;0.050000;0.020000;2.000000;
1019.500000;0.985349;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.211826;0.110606;1.076155;1.141880;-0.433120;0.581063;0.538165;0.469391;1.000000;0.000000;0.985349;94.394546;0.050000;0.020000;2.000000;
